,AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
1081,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-2091,Avionics Technicians,detailed,20900,3.0,,,,,39.59,82350,0.7,23.93,31.33,39.13,47.59,54.61,49770,65170,81390,98990,113580,,
1082,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,16570,6.2,,,,,27.32,56820,1.3,17.46,21.38,25.96,31.82,38.09,36310,44480,53990,66180,79230,,
1083,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,7310,5.3,,,,,38.93,80980,2.1,23.79,31.61,39.77,46.03,51.01,49490,65750,82730,95730,106110,,
1084,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,59990,2.4,,,,,35.07,72950,0.7,21.63,27.28,34.28,40.94,49.55,44980,56750,71300,85160,103060,,
1085,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,23040,2.4,,,,,46.86,97460,0.7,29.24,38.43,48.53,55.16,61.53,60820,79930,100940,114740,127970,,
1086,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,10140,6.7,,,,,24.16,50240,2.5,15.23,19.21,23.05,28.32,33.89,31680,39970,47940,58900,70480,,
1087,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-2097,Audiovisual Equipment Installers and Repairers,detailed,22170,5.7,,,,,26.8,55740,2.2,17.46,20.83,24.34,30.41,39.5,36310,43330,50620,63250,82150,,
1088,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,81510,2.3,,,,,28.87,60040,0.8,18.47,22.76,28.51,34.3,39.41,38410,47330,59300,71340,81980,,
1089,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",minor,1732480,0.4,,,,,28.31,58880,0.3,16.96,20.54,27.03,34.77,41.47,35280,42730,56220,72320,86250,,
1090,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3010,Aircraft Mechanics and Service Technicians,broad,136390,1.2,,,,,38.84,80780,0.8,22.97,29.77,37.83,45.7,57.73,47790,61920,78680,95050,120080,,
1091,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3011,Aircraft Mechanics and Service Technicians,detailed,136390,1.2,,,,,38.84,80780,0.8,22.97,29.77,37.83,45.7,57.73,47790,61920,78680,95050,120080,,
1092,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3020,Automotive Technicians and Repairers,broad,863000,0.6,,,,,26.82,55780,0.3,16.46,18.62,24.02,31.36,38.94,34230,38730,49950,65230,81000,,
1093,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,155220,1.5,,,,,28.28,58830,0.7,17.5,21.63,24.85,31.15,41.84,36390,45000,51680,64780,87040,,
1094,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3022,Automotive Glass Installers and Repairers,detailed,18940,4.5,,,,,23.84,49580,0.9,16.86,19.23,22.72,27.96,32.44,35080,39990,47260,58160,67480,,
1095,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,688840,0.6,,,,,26.57,55260,0.3,16.18,18.34,23.88,31.57,38.87,33660,38140,49670,65660,80850,,
1096,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3030,Bus and Truck Mechanics and Diesel Engine Specialists,broad,287230,1.0,,,,,30.04,62480,0.3,20.04,23.68,29.15,35.43,41.34,41670,49240,60640,73690,85980,,
1097,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,287230,1.0,,,,,30.04,62480,0.3,20.04,23.68,29.15,35.43,41.34,41670,49240,60640,73690,85980,,
1098,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3040,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,broad,235450,1.2,,,,,31.57,65660,0.7,20.98,24.4,30.16,37.04,43.23,43630,50750,62740,77050,89920,,
1099,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,36880,2.0,,,,,26.58,55290,0.6,17.75,21.95,25.04,30.32,36.95,36920,45660,52080,63070,76860,,
1100,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,180270,1.6,,,,,32.49,67580,0.9,21.85,25.72,30.76,37.54,44.41,45450,53500,63980,78090,92360,,
1101,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3043,Rail Car Repairers,detailed,18300,2.1,,,,,32.5,67610,0.5,21.96,24.83,31.58,38.54,44.23,45670,51640,65680,80150,92000,,
1102,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3050,Small Engine Mechanics,broad,72500,1.7,,,,,24.64,51240,0.6,16.49,19.09,23.19,28.79,34.92,34300,39700,48240,59890,72630,,
1103,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3051,Motorboat Mechanics and Service Technicians,detailed,24250,3.1,,,,,27.14,56450,1.3,17.29,21.67,26.42,31.31,37.89,35950,45070,54950,65120,78820,,
1104,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3052,Motorcycle Mechanics,detailed,14010,3.6,,,,,23.87,49650,0.7,15.27,18.4,22.69,28.31,33.76,31770,38270,47200,58880,70210,,
1105,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,34240,2.2,,,,,23.18,48200,0.6,16.15,18.4,22.38,26.96,31.03,33600,38260,46560,56080,64540,,
1106,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",broad,137920,1.2,,,,,19.98,41560,0.4,14.45,16.65,18.25,22.22,27.93,30060,34630,37960,46210,58090,,
1107,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,12590,5.1,,,,,19.98,41550,0.8,14.73,17.25,19.4,22.87,25.06,30640,35880,40360,47560,52130,,
1108,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,18710,4.3,,,,,26.63,55380,1.2,17.06,20.85,24.3,30.43,36.85,35480,43370,50540,63300,76650,,
1109,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,106620,1.4,,,,,18.82,39140,0.4,14.37,16.34,17.85,21.06,23.51,29880,33990,37120,43810,48900,,
1110,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,3231930,0.3,,,,,28.2,58660,0.2,17.21,21.05,26.34,33.78,41.79,35790,43780,54790,70260,86930,,
1111,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9010,Control and Valve Installers and Repairers,broad,74890,2.8,,,,,32.6,67810,0.8,19.04,23.25,29.61,40.01,50.08,39610,48360,61600,83220,104170,,
1112,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,27970,6.0,,,,,26.01,54110,1.1,17.87,21.5,24.54,29.5,35.17,37160,44720,51050,61350,73160,,
1113,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,46920,2.6,,,,,36.52,75970,0.7,21.08,25.51,35.91,46.83,52.43,43840,53060,74690,97400,109050,,
1114,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,396870,1.2,,,,,30.14,62690,0.5,18.81,23,28.75,35.97,43.76,39130,47850,59810,74820,91020,,
1115,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,396870,1.2,,,,,30.14,62690,0.5,18.81,23,28.75,35.97,43.76,39130,47850,59810,74820,91020,,
1116,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9030,Home Appliance Repairers,broad,31940,4.5,,,,,25.76,53580,1.5,16,19.37,23.76,29.69,37.4,33280,40280,49410,61750,77800,,
1117,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,31940,4.5,,,,,25.76,53580,1.5,16,19.37,23.76,29.69,37.4,33280,40280,49410,61750,77800,,
1118,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,520240,0.8,,,,,32.06,66680,0.2,21.36,25.01,30.53,37.37,44.04,44420,52020,63500,77730,91610,,
1119,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,421940,0.8,,,,,32.29,67160,0.3,21.68,25.34,30.65,37.53,44.58,45090,52710,63760,78070,92730,,
1120,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,56540,1.8,,,,,29.72,61820,0.5,19.27,23.36,29.09,34.74,40.17,40080,48600,60500,72260,83560,,
1121,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,40660,2.8,,,,,33,68640,1.0,21.68,26.65,31.33,38.74,45.07,45100,55420,65170,80580,93740,,
1122,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,1100,11.5,,,,,29.56,61480,4.9,17.81,23.26,28.15,35.55,39.16,37050,48380,58540,73940,81440,,
1123,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9050,Line Installers and Repairers,broad,222040,1.3,,,,,39.56,82280,0.4,22.32,28.59,38.99,49.34,56.73,46420,59460,81110,102620,117990,,
1124,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,123680,1.7,,,,,43.32,90110,0.4,24.05,31.61,44.5,51.89,60.87,50020,65740,92560,107940,126610,,
1125,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,98360,2.2,,,,,34.83,72440,0.8,20.65,24.34,33.9,45.92,50.41,42940,50620,70500,95520,104840,,
1126,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9060,Precision Instrument and Equipment Repairers,broad,79540,2.2,,,,,31.52,65560,0.7,18.32,22.67,29.54,37.95,47.34,38110,47150,61430,78940,98470,,
1127,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9061,Camera and Photographic Equipment Repairers,detailed,2010,20.3,,,,,25.69,53420,3.4,17.32,20.48,23.7,30,36.8,36020,42590,49300,62400,76550,,
1128,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,60830,2.7,,,,,32.12,66810,0.8,18.78,23.12,30.11,38.19,47.74,39060,48100,62630,79440,99290,,
1129,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,5730,5.2,,,,,23.57,49020,2.0,14.49,17.22,21.79,27.38,35.3,30130,35820,45320,56960,73430,,
1130,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9064,Watch and Clock Repairers,detailed,1300,12.8,,,,,30.03,62450,3.4,19.19,22.37,29.18,37.18,44.5,39920,46530,60690,77340,92570,,
1131,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,9680,4.9,,,,,33.86,70420,1.2,21.41,25.04,32.25,39.44,48.43,44530,52090,67080,82030,100730,,
1132,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9070,"Maintenance and Repair Workers, General",broad,1531700,0.4,,,,,25.21,52430,0.2,16.28,18.77,23.38,29.67,36.59,33860,39050,48620,61710,76110,,
1133,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,1531700,0.4,,,,,25.21,52430,0.2,16.28,18.77,23.38,29.67,36.59,33860,39050,48620,61710,76110,,
1134,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9080,Wind Turbine Service Technicians,broad,11220,8.7,,,,,32.49,67580,1.4,23.61,28.32,30.09,36.37,42.35,49110,58910,62580,75640,88090,,
1135,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9081,Wind Turbine Service Technicians,detailed,11220,8.7,,,,,32.49,67580,1.4,23.61,28.32,30.09,36.37,42.35,49110,58910,62580,75640,88090,,
1136,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,363490,1.1,,,,,24.7,51380,0.4,15.61,18.31,22.58,28.7,37.13,32460,38080,46970,59700,77230,,
1137,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,28260,3.8,,,,,23.33,48530,0.9,15.11,18.55,22.77,27.06,31.11,31420,38580,47350,56290,64720,,
1138,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9092,Commercial Divers,detailed,3430,12.6,,,,,37.55,78110,5.1,18.81,23.74,29.39,45.11,73.36,39130,49370,61130,93840,152580,,
1139,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,15550,2.0,,,,,26.54,55200,1.0,16.71,19.54,24.27,30.93,38.14,34750,40650,50490,64330,79340,,
1140,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9095,Manufactured Building and Mobile Home Installers,detailed,2610,13.0,,,,,20.49,42620,2.9,14.56,16.96,19.75,23.28,27.5,30280,35290,41080,48410,57190,,
1141,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,24190,4.8,,,,,32.02,66600,1.6,18.71,23.05,29.84,38.14,48.31,38930,47940,62060,79340,100480,,
1142,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,8210,2.8,,,,,40.84,84940,1.1,27.6,36.38,40.19,45.97,50.41,57410,75680,83600,95620,104860,,
1143,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,97540,2.0,,,,,19.59,40750,0.5,13.83,16.23,18.68,22.4,26.27,28770,33760,38860,46600,54650,,
1144,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,183690,1.7,,,,,25.61,53270,0.5,16.96,19.57,23.39,29.37,37.09,35270,40700,48640,61090,77150,,
1145,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,8743450,0.2,,,,,24.08,50090,0.1,15.69,17.98,22.09,28.03,36.02,32640,37390,45960,58290,74920,,
1146,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-1000,Supervisors of Production Workers,minor,685140,0.3,,,,,35.84,74540,0.2,22.01,27.08,34.23,41.72,51.42,45790,56330,71190,86770,106960,,
1147,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-1010,First-Line Supervisors of Production and Operating Workers,broad,685140,0.3,,,,,35.84,74540,0.2,22.01,27.08,34.23,41.72,51.42,45790,56330,71190,86770,106960,,
1148,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,685140,0.3,,,,,35.84,74540,0.2,22.01,27.08,34.23,41.72,51.42,45790,56330,71190,86770,106960,,
1149,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2000,Assemblers and Fabricators,minor,1874550,0.4,,,,,22.06,45890,0.2,15.51,17.79,20.95,24.33,30.52,32270,36990,43570,50600,63490,,
1150,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,32890,2.1,,,,,31.98,66510,0.6,22.13,25.57,29.65,36.17,45.65,46040,53180,61680,75240,94950,,
1151,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,32890,2.1,,,,,31.98,66510,0.6,22.13,25.57,29.65,36.17,45.65,46040,53180,61680,75240,94950,,
1152,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,273300,1.2,,,,,22.15,46070,0.4,16.42,18.04,21.26,24.08,29.42,34160,37530,44210,50090,61190,,
1153,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2021,"Coil Winders, Tapers, and Finishers",detailed,12170,4.0,,,,,23.53,48940,1.3,16.91,18.93,22.72,27.79,30.19,35180,39380,47260,57800,62790,,
1154,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,261140,1.2,,,,,22.08,45930,0.4,16.4,18,21.17,23.96,29.36,34110,37450,44040,49830,61080,,
1155,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2030,Engine and Other Machine Assemblers,broad,38420,1.6,,,,,26.94,56040,0.5,18.25,20.57,25.26,33.68,35.72,37950,42790,52540,70050,74300,,
1156,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2031,Engine and Other Machine Assemblers,detailed,38420,1.6,,,,,26.94,56040,0.5,18.25,20.57,25.26,33.68,35.72,37950,42790,52540,70050,74300,,
1157,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2040,Structural Metal Fabricators and Fitters,broad,53380,2.8,,,,,25.36,52740,0.7,17.96,21.29,23.99,28.75,33.9,37370,44290,49900,59810,70510,,
1158,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,53380,2.8,,,,,25.36,52740,0.7,17.96,21.29,23.99,28.75,33.9,37370,44290,49900,59810,70510,,
1159,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2050,Fiberglass Laminators and Fabricators,broad,18520,3.3,,,,,22.75,47320,0.8,17.28,18.86,22,24.77,29.5,35950,39230,45760,51530,61370,,
1160,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,18520,3.3,,,,,22.75,47320,0.8,17.28,18.86,22,24.77,29.5,35950,39230,45760,51530,61370,,
1161,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2060,Timing Device Assemblers and Adjusters,broad,230,38.4,,,,,20.39,42410,15.1,12.62,13.39,19.61,28.1,31.53,26240,27850,40790,58440,65580,,
1162,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2061,Timing Device Assemblers and Adjusters,detailed,230,38.4,,,,,20.39,42410,15.1,12.62,13.39,19.61,28.1,31.53,26240,27850,40790,58440,65580,,
1163,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,broad,1457800,0.5,,,,,21.57,44860,0.2,15.22,17.62,20.29,23.76,29.82,31650,36660,42210,49410,62030,,
1164,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,1457800,0.5,,,,,21.57,44860,0.2,15.22,17.62,20.29,23.76,29.82,31650,36660,42210,49410,62030,,
1165,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3000,Food Processing Workers,minor,857260,0.8,,,,,19.27,40090,0.2,14.04,16.46,18.37,22.01,24.96,29200,34240,38200,45780,51920,,
1166,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3010,Bakers,broad,231890,2.2,,,,,18.11,37670,0.5,13.25,15.13,17.62,20.46,23.2,27560,31470,36650,42570,48260,,
1167,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,231890,2.2,,,,,18.11,37670,0.5,13.25,15.13,17.62,20.46,23.2,27560,31470,36650,42570,48260,,
1168,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,348630,0.9,,,,,19.28,40110,0.2,14.17,16.57,18.51,22.06,24.5,29480,34460,38500,45880,50960,,
1169,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,140040,1.7,,,,,19.86,41300,0.4,13.87,16.57,18.73,22.69,27.47,28850,34460,38960,47200,57130,,
1170,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,141090,1.2,,,,,18.58,38640,0.3,14.04,16.37,18.13,20.89,23.41,29200,34050,37700,43450,48680,,
1171,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,67500,1.7,,,,,19.57,40710,0.4,15.13,17.28,19.13,22.08,23.78,31470,35940,39790,45930,49460,,
1172,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3090,Miscellaneous Food Processing Workers,broad,276740,1.2,,,,,20.23,42090,0.4,14.83,17.03,19.26,22.92,27.17,30850,35420,40050,47670,56510,,
1173,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,19500,3.6,,,,,21.22,44140,0.9,15.57,17.6,20.54,23.4,28.88,32390,36610,42730,48680,60070,,
1174,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,171660,1.6,,,,,20.59,42830,0.6,14.83,16.99,19.61,23.56,27.79,30850,35340,40790,49010,57800,,
1175,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,27660,3.8,,,,,20.16,41930,0.8,14.68,16.98,19.49,22.8,26.04,30540,35310,40550,47420,54170,,
1176,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3099,"Food Processing Workers, All Other",detailed,57920,2.3,,,,,18.88,39260,0.4,14.56,17,18.47,20.68,22.82,30290,35360,38420,43020,47470,,
1177,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4000,Metal Workers and Plastic Workers,minor,1599780,0.4,,,,,25.02,52050,0.2,17.28,19.41,23.39,28.99,35.36,35940,40360,48660,60310,73550,,
1178,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",broad,96810,1.7,,,,,23.59,49060,0.4,17.2,19.17,22.82,26.87,30.76,35770,39870,47460,55880,63980,,
1179,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,65700,2.1,,,,,23.16,48170,0.5,17.01,18.93,22.59,26.14,30.04,35390,39370,46980,54360,62470,,
1180,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,8760,5.6,,,,,24.47,50900,0.8,16.9,19.88,23.67,28.5,33.43,35150,41350,49240,59270,69540,,
1181,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,22350,3.1,,,,,24.49,50940,0.7,17.83,20,23.38,27.76,32.45,37090,41600,48630,57730,67500,,
1182,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",broad,282640,0.9,,,,,22.84,47500,0.2,16.9,18.57,22.05,25.55,30.31,35150,38630,45870,53140,63050,,
1183,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,174430,1.2,,,,,22.62,47060,0.3,16.83,18.46,21.92,25.07,30.12,35000,38400,45590,52150,62650,,
1184,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,5310,4.9,,,,,24.2,50330,1.2,17,19.76,22.42,27.32,31.34,35360,41100,46630,56820,65200,,
1185,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,70110,1.5,,,,,22.41,46600,0.3,16.82,18.47,21.73,24.7,29.59,34980,38420,45190,51380,61550,,
1186,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,18970,3.4,,,,,24.13,50190,0.7,17.4,19.8,23.38,27.93,31.47,36200,41180,48620,58100,65450,,
1187,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,13810,4.8,,,,,25.45,52940,1.1,17.7,20.02,23.22,29.46,36.06,36810,41650,48310,61290,75000,,
1188,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4040,Machinists,broad,298790,1.0,,,,,27.59,57390,0.3,18.32,22.23,27,31.21,37.86,38100,46250,56150,64910,78760,,
1189,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,298790,1.0,,,,,27.59,57390,0.3,18.32,22.23,27,31.21,37.86,38100,46250,56150,64910,78760,,
1190,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",broad,26160,2.4,,,,,26.91,55960,0.5,18.44,21.8,26.01,30.66,37.15,38350,45340,54100,63780,77260,,
1191,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,20330,2.4,,,,,27.55,57290,0.6,18.63,22.38,26.81,31.29,38.59,38760,46550,55770,65070,80280,,
1192,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4052,"Pourers and Casters, Metal",detailed,5830,4.6,,,,,24.68,51320,0.7,17.91,19.91,23.53,28.78,32.71,37250,41410,48940,59850,68030,,
1193,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4060,"Model Makers and Patternmakers, Metal and Plastic",broad,4800,6.0,,,,,30.41,63250,1.1,18.62,22.85,28.62,35.94,45.47,38740,47520,59530,74760,94570,,
1194,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4061,"Model Makers, Metal and Plastic",detailed,3230,7.8,,,,,31.65,65840,1.5,18.47,23.49,30.14,38.21,46.05,38430,48860,62700,79470,95780,,
1195,99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4062,"Patternmakers, Metal and Plastic",detailed,1570,8.8,,,,,27.85,57930,2.0,18.82,22.85,26.22,32.02,38.31,39150,47520,54540,66590,79690,,
