O*NET-SOC Code,Title,Task ID,Task,freq_mean,freq_lower,freq_upper,importance,importance_lower,importance_upper,relevance,relevance_lower,relevance_upper,task_normalized
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",13850,"Install machines, making the necessary water and electrical connections in compliance with codes.",0.25579346153846155,0.09809750384615386,0.7112015192307692,3.43,2.9136,3.9501,55.62,42.1419,68.3253,"install machines, making the necessary water and electrical connections in compliance with codes."
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",13851,Refer to manuals and wiring diagrams to gather information needed to repair machines.,0.44749884615384616,0.15510139615384616,1.124145173076923,3.52,2.7745,4.2583,60.34,48.3255,71.216,refer to manuals and wiring diagrams to gather information needed to repair machines.
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",13852,Transport machines to installation sites.,0.3419707692307693,0.0585786,1.613459746153846,3.55,2.3162,4.7847,27.51,15.9781,43.0962,transport machines to installation sites.
49-9092.00,Commercial Divers,13854,"Communicate with workers on the surface while underwater, using signal lines or telephones.",4.577036538461538,2.674549676923077,7.247871673076922,4.61,4.2203,5.0,100.0,,,"communicate with workers on the surface while underwater, using signal lines or telephones."
49-9092.00,Commercial Divers,13855,"Take appropriate safety precautions, such as monitoring dive lengths and depths and registering with authorities before diving expeditions begin.",4.925576923076924,3.2416331653846155,7.052707192307693,4.8,4.6973,4.9012,100.0,,,"take appropriate safety precautions, such as monitoring dive lengths and depths and registering with authorities before diving expeditions begin."
49-9092.00,Commercial Divers,13856,"Check and maintain diving equipment, such as helmets, masks, air tanks, harnesses, or gauges.",1.3922942307692308,0.7256437307692307,2.766020376923077,4.73,4.504,4.9487,100.0,,,"check and maintain diving equipment, such as helmets, masks, air tanks, harnesses, or gauges."
49-9092.00,Commercial Divers,13857,"Descend into water with the aid of diver helpers, using scuba gear or diving suits.",2.294426538461538,0.9082941423076922,5.2324982,4.22,4.0421,4.393,84.57,72.3027,92.0088,"descend into water with the aid of diver helpers, using scuba gear or diving suits."
49-9092.00,Commercial Divers,13858,Obtain information about diving tasks and environmental conditions.,1.3082165384615385,0.5988528423076923,3.0917623884615386,4.19,3.9466,4.4263,97.99,91.8679,99.5287,obtain information about diving tasks and environmental conditions.
49-9092.00,Commercial Divers,13859,"Inspect and test docks, ships, buoyage systems, plant intakes or outflows, or underwater pipelines, cables, or sewers, using closed circuit television, still photography, and testing equipment.",0.29160538461538466,0.13205384615384616,0.7540277692307693,4.0,3.8689,4.1372,89.16,68.7785,96.8439,"inspect and test docks, ships, buoyage systems, plant intakes or outflows, or underwater pipelines, cables, or sewers, using closed circuit television, still photography, and testing equipment."
49-9092.00,Commercial Divers,13860,"Repair ships, bridge foundations, or other structures below the water line, using caulk, bolts, and hand tools.",0.3387173076923077,0.1267765423076923,0.931340576923077,3.96,3.753,4.1673,91.04,76.173,96.9993,"repair ships, bridge foundations, or other structures below the water line, using caulk, bolts, and hand tools."
49-9092.00,Commercial Divers,13861,"Cut and weld steel, using underwater welding equipment, jigs, and supports.",0.18557653846153846,0.08090463076923077,0.45297542307692307,3.72,3.5646,3.8736,88.62,60.8493,97.5009,"cut and weld steel, using underwater welding equipment, jigs, and supports."
49-9092.00,Commercial Divers,13862,"Recover objects by placing rigging around sunken objects, hooking rigging to crane lines, and operating winches, derricks, or cranes to raise objects.",0.3159980769230769,0.10692096153846153,1.3575444653846156,3.88,3.7089,4.055,99.05,93.2938,99.8733,"recover objects by placing rigging around sunken objects, hooking rigging to crane lines, and operating winches, derricks, or cranes to raise objects."
49-9092.00,Commercial Divers,13863,Install pilings or footings for piers or bridges.,0.21517461538461538,0.05940341153846154,0.7830927269230769,3.64,3.3624,3.9178,73.94,52.1732,88.0634,install pilings or footings for piers or bridges.
49-9092.00,Commercial Divers,13864,Take test samples or photographs to assess the condition of vessels or structures.,0.22075153846153847,0.09648221153846155,0.4590174153846154,3.82,3.6261,4.0139,93.91,82.3102,98.0775,take test samples or photographs to assess the condition of vessels or structures.
49-9092.00,Commercial Divers,13865,"Install, inspect, clean, or repair piping or valves.",0.2768138461538462,0.14490566153846154,0.4887891769230769,3.7,3.5202,3.8755,97.7,91.6449,99.3967,"install, inspect, clean, or repair piping or valves."
49-9092.00,Commercial Divers,13866,"Operate underwater video, sonar, recording, or related equipment to investigate underwater structures or marine life.",0.3783496153846154,0.14664741538461537,1.0022319192307692,3.87,3.641,4.0958,95.4,81.1667,99.0098,"operate underwater video, sonar, recording, or related equipment to investigate underwater structures or marine life."
49-9092.00,Commercial Divers,13867,"Remove obstructions from strainers or marine railway or launching ways, using pneumatic or power hand tools.",0.16883653846153845,0.06059049615384616,0.5694438153846154,3.53,3.3467,3.7075,88.93,78.2353,94.7284,"remove obstructions from strainers or marine railway or launching ways, using pneumatic or power hand tools."
49-9092.00,Commercial Divers,13868,"Salvage wrecked ships or their cargo, using pneumatic power velocity and hydraulic tools and explosive charges, when necessary.",0.052888461538461544,0.020570776923076923,0.17240331923076924,3.61,3.2689,3.9483,70.47,56.1757,81.6207,"salvage wrecked ships or their cargo, using pneumatic power velocity and hydraulic tools and explosive charges, when necessary."
49-9092.00,Commercial Divers,13869,"Set or guide placement of pilings or sandbags to provide support for structures, such as docks, bridges, cofferdams, or platforms.",0.2554607692307692,0.08852935,0.8739861038461537,3.52,3.3721,3.6705,94.85,86.0573,98.2115,"set or guide placement of pilings or sandbags to provide support for structures, such as docks, bridges, cofferdams, or platforms."
49-9092.00,Commercial Divers,13870,"Perform activities related to underwater search and rescue, salvage, recovery, or cleanup operations.",0.25655153846153844,0.08221042307692308,1.1773091961538462,3.48,3.242,3.7101,96.96,91.1134,99.0001,"perform activities related to underwater search and rescue, salvage, recovery, or cleanup operations."
49-9092.00,Commercial Divers,13871,"Supervise or train other divers, including hobby divers.",1.0625923076923076,0.39910526153846154,3.4751313615384616,4.15,3.7063,4.5958,68.17,52.7902,80.4014,"supervise or train other divers, including hobby divers."
49-9092.00,Commercial Divers,13872,"Carry out non-destructive testing, such as tests for cracks on the legs of oil rigs at sea.",0.14537384615384616,0.057889734615384617,0.36703690384615384,3.68,3.4418,3.9128,72.7,54.8211,85.3946,"carry out non-destructive testing, such as tests for cracks on the legs of oil rigs at sea."
49-9092.00,Commercial Divers,13873,Drill holes in rock and rig explosives for underwater demolitions.,0.044947307692307696,0.013046576923076925,0.16029614615384616,3.29,2.877,3.7111,59.28,40.8322,75.429,drill holes in rock and rig explosives for underwater demolitions.
49-9092.00,Commercial Divers,13874,Remove rubbish or pollution from the sea.,0.09406423076923076,0.031141730769230772,0.3295866,3.25,2.9118,3.5943,51.05,34.5447,67.3376,remove rubbish or pollution from the sea.
49-9092.00,Commercial Divers,13875,"Perform offshore oil or gas exploration or extraction duties, such as conducting underwater surveys or repairing and maintaining drilling rigs or platforms.",0.1215476923076923,0.021688165384615387,0.5507659615384615,3.59,3.1413,4.0446,37.72,23.8602,53.9306,"perform offshore oil or gas exploration or extraction duties, such as conducting underwater surveys or repairing and maintaining drilling rigs or platforms."
49-9092.00,Commercial Divers,20809,Inspect the condition of underwater steel or wood structures.,0.32511423076923074,0.15541844615384615,0.7780343000000001,4.01,3.8656,4.1525,91.84,72.3845,97.9738,inspect the condition of underwater steel or wood structures.
49-9094.00,Locksmiths and Safe Repairers,7124,"Cut new or duplicate keys, using key cutting machines.",4.7092307692307696,0.0,0.0,4.65,,,95.24,,,"cut new or duplicate keys, using key cutting machines."
49-9094.00,Locksmiths and Safe Repairers,7125,Keep records of company locks and keys.,2.688518076923077,0.0,0.0,4.32,,,90.48,,,keep records of company locks and keys.
49-9094.00,Locksmiths and Safe Repairers,7126,Insert new or repaired tumblers into locks to change combinations.,3.26,0.0,0.0,4.4,,,95.24,,,insert new or repaired tumblers into locks to change combinations.
49-9094.00,Locksmiths and Safe Repairers,7127,Move picklocks in cylinders to open door locks without keys.,1.5684615384615386,0.0,0.0,4.05,,,95.24,,,move picklocks in cylinders to open door locks without keys.
49-9094.00,Locksmiths and Safe Repairers,7128,"Disassemble mechanical or electrical locking devices, and repair or replace worn tumblers, springs, and other parts, using hand tools.",3.450576923076923,0.0,0.0,4.6,,,95.24,,,"disassemble mechanical or electrical locking devices, and repair or replace worn tumblers, springs, and other parts, using hand tools."
49-9094.00,Locksmiths and Safe Repairers,7129,"Repair and adjust safes, vault doors, and vault components, using hand tools, lathes, drill presses, and welding and acetylene cutting apparatus.",0.29158115384615385,0.0,0.0,3.59,,,80.95,,,"repair and adjust safes, vault doors, and vault components, using hand tools, lathes, drill presses, and welding and acetylene cutting apparatus."
49-9094.00,Locksmiths and Safe Repairers,7130,"Install safes, vault doors, and deposit boxes according to blueprints, using equipment such as power drills, taps, dies, truck cranes, and dollies.",0.17743615384615385,0.0,0.0,3.47,,,71.43,,,"install safes, vault doors, and deposit boxes according to blueprints, using equipment such as power drills, taps, dies, truck cranes, and dollies."
49-9094.00,Locksmiths and Safe Repairers,7131,Open safe locks by drilling.,0.5505130769230769,0.0,0.0,4.47,,,90.48,,,open safe locks by drilling.
49-9094.00,Locksmiths and Safe Repairers,7132,"Remove interior and exterior finishes on safes and vaults, and spray on new finishes.",0.023461538461538464,0.0,0.0,2.4,,,47.62,,,"remove interior and exterior finishes on safes and vaults, and spray on new finishes."
49-9094.00,Locksmiths and Safe Repairers,18789,"Cut new or duplicate keys, using impressions or code key machines.",3.809230769230769,0.0,0.0,4.6,,,95.24,,,"cut new or duplicate keys, using impressions or code key machines."
49-9094.00,Locksmiths and Safe Repairers,18790,Set up and maintain master key systems.,1.2875696153846152,0.0,0.0,4.37,,,90.48,,,set up and maintain master key systems.
49-9094.00,Locksmiths and Safe Repairers,18791,"Install door hardware, such as locks and closers.",2.4609615384615386,0.0,0.0,4.45,,,95.24,,,"install door hardware, such as locks and closers."
49-9094.00,Locksmiths and Safe Repairers,18792,Install alarm and electronic access systems.,0.17747115384615386,0.0,0.0,3.29,,,66.67,,,install alarm and electronic access systems.
49-9094.00,Locksmiths and Safe Repairers,18793,Unlock cars and other vehicles.,1.0053923076923077,0.0,0.0,3.0,,,61.9,,,unlock cars and other vehicles.
49-9095.00,Manufactured Building and Mobile Home Installers,13878,"Seal open sides of modular units to prepare them for shipment, using polyethylene sheets, nails, and hammers.",1.685776923076923,0.28608821153846153,7.23670996923077,4.44,3.8423,5.0,89.03,69.6739,96.6317,"seal open sides of modular units to prepare them for shipment, using polyethylene sheets, nails, and hammers."
49-9095.00,Manufactured Building and Mobile Home Installers,13879,Move and set up mobile homes or prefabricated buildings on owners' lots or at mobile home parks.,1.8347934615384613,0.42649934230769226,6.3364189500000005,4.36,3.9824,4.7409,99.47,97.621,99.8827,move and set up mobile homes or prefabricated buildings on owners' lots or at mobile home parks.
49-9095.00,Manufactured Building and Mobile Home Installers,13880,"Inspect, examine, and test the operation of parts or systems to evaluate operating condition and to determine if repairs are needed.",1.8747269230769228,0.510558626923077,5.5471359692307685,4.04,3.4461,4.6274,70.65,38.5834,90.218,"inspect, examine, and test the operation of parts or systems to evaluate operating condition and to determine if repairs are needed."
49-9095.00,Manufactured Building and Mobile Home Installers,13881,"Connect water hoses to inlet pipes of plumbing systems, and test operation of plumbing fixtures.",0.4593734615384616,0.21145803846153846,0.8359464961538462,4.0,3.3971,4.5941,80.45,56.7322,92.812,"connect water hoses to inlet pipes of plumbing systems, and test operation of plumbing fixtures."
49-9095.00,Manufactured Building and Mobile Home Installers,13882,"Remove damaged exterior panels, repair and replace structural frame members, and seal leaks, using hand tools.",0.666726153846154,0.19320692692307692,1.960575776923077,3.81,3.3076,4.3101,90.39,75.1157,96.6975,"remove damaged exterior panels, repair and replace structural frame members, and seal leaks, using hand tools."
49-9095.00,Manufactured Building and Mobile Home Installers,13883,"List parts needed, estimate costs, and plan work procedures, using parts lists, technical manuals, and diagrams.",1.321686923076923,0.19836427692307693,6.789767061538462,3.76,3.1077,4.411,78.86,65.1488,88.1577,"list parts needed, estimate costs, and plan work procedures, using parts lists, technical manuals, and diagrams."
49-9095.00,Manufactured Building and Mobile Home Installers,13884,Confer with customers or read work orders to determine the nature and extent of damage to units.,0.6040476923076924,0.19996680769230768,1.4948457615384614,3.74,3.2599,4.2285,67.34,52.3352,79.4801,confer with customers or read work orders to determine the nature and extent of damage to units.
49-9095.00,Manufactured Building and Mobile Home Installers,13885,"Install, repair, and replace units, fixtures, appliances, and other items and systems in mobile and modular homes, prefabricated buildings, or travel trailers, using hand tools or power tools.",0.4469019230769231,0.17266973846153846,0.9862013230769232,3.66,3.074,4.2523,89.4,73.8894,96.171,"install, repair, and replace units, fixtures, appliances, and other items and systems in mobile and modular homes, prefabricated buildings, or travel trailers, using hand tools or power tools."
49-9095.00,Manufactured Building and Mobile Home Installers,13886,"Reset hardware, using chisels, mallets, and screwdrivers.",2.012645769230769,0.47769320000000004,6.7404635576923075,3.63,3.0398,4.2114,72.9,44.9845,89.8452,"reset hardware, using chisels, mallets, and screwdrivers."
49-9095.00,Manufactured Building and Mobile Home Installers,13887,"Repair leaks in plumbing or gas lines, using caulking compounds and plastic or copper pipe.",0.3080303846153846,0.10407173461538463,0.8636815115384615,3.54,2.3821,4.6916,79.84,56.0273,92.4851,"repair leaks in plumbing or gas lines, using caulking compounds and plastic or copper pipe."
49-9095.00,Manufactured Building and Mobile Home Installers,13888,"Locate and repair frayed wiring, broken connections, or incorrect wiring, using ohmmeters, soldering irons, tape, and hand tools.",0.2762188461538461,0.034261984615384614,1.034964730769231,3.53,2.5636,4.494,67.3,42.0193,85.3908,"locate and repair frayed wiring, broken connections, or incorrect wiring, using ohmmeters, soldering irons, tape, and hand tools."
49-9095.00,Manufactured Building and Mobile Home Installers,13889,"Open and close doors, windows, and drawers to test their operation, trimming edges to fit, using jackplanes or drawknives.",0.89806,0.2679082153846154,2.7032407576923076,3.42,2.8481,3.9832,84.34,67.7665,93.239,"open and close doors, windows, and drawers to test their operation, trimming edges to fit, using jackplanes or drawknives."
49-9095.00,Manufactured Building and Mobile Home Installers,13890,Connect electrical systems to outside power sources and activate switches to test the operation of appliances and light fixtures.,0.10842346153846155,0.023554365384615385,0.38027039615384617,3.54,2.2087,4.8793,33.18,18.9215,51.3691,connect electrical systems to outside power sources and activate switches to test the operation of appliances and light fixtures.
49-9095.00,Manufactured Building and Mobile Home Installers,13891,"Refinish wood surfaces on cabinets, doors, moldings, and floors, using power sanders, putty, spray equipment, brushes, paints, or varnishes.",0.46541038461538464,0.1739945076923077,0.9877841384615385,3.42,2.4709,4.366,62.42,33.2187,84.7196,"refinish wood surfaces on cabinets, doors, moldings, and floors, using power sanders, putty, spray equipment, brushes, paints, or varnishes."
49-9096.00,Riggers,13892,Signal or verbally direct workers engaged in hoisting and moving loads to ensure safety of workers and materials.,4.252158846153846,1.8029052346153847,8.2220931,4.6,4.3863,4.8166,92.36,82.5398,96.8646,signal or verbally direct workers engaged in hoisting and moving loads to ensure safety of workers and materials.
49-9096.00,Riggers,13893,Test rigging to ensure safety and reliability.,5.374321923076923,1.9554947807692304,10.15610723076923,4.64,4.5407,4.7353,93.46,82.5193,97.7373,test rigging to ensure safety and reliability.
49-9096.00,Riggers,13894,"Attach loads to rigging to provide support or prepare them for moving, using hand and power tools.",5.358233846153846,3.6981738692307693,7.387620107692307,4.21,3.8096,4.6147,91.8,80.0081,96.9043,"attach loads to rigging to provide support or prepare them for moving, using hand and power tools."
49-9096.00,Riggers,13895,"Select gear, such as cables, pulleys, and winches, according to load weights and sizes, facilities, and work schedules.",3.425145769230769,1.6690074423076924,6.268451342307692,4.25,3.8934,4.6015,90.17,83.3471,94.3902,"select gear, such as cables, pulleys, and winches, according to load weights and sizes, facilities, and work schedules."
49-9096.00,Riggers,13896,"Control movement of heavy equipment through narrow openings or confined spaces, using chainfalls, gin poles, gallows frames, and other equipment.",2.1681126923076923,0.9168205384615384,4.932677280769231,4.34,4.1008,4.5694,89.4,79.2951,94.8898,"control movement of heavy equipment through narrow openings or confined spaces, using chainfalls, gin poles, gallows frames, and other equipment."
49-9096.00,Riggers,13897,"Tilt, dip, and turn suspended loads to maneuver over, under, or around obstacles, using multi-point suspension techniques.",3.351919615384616,1.5952312499999999,6.241573842307692,4.25,3.9461,4.5561,94.18,81.5329,98.3405,"tilt, dip, and turn suspended loads to maneuver over, under, or around obstacles, using multi-point suspension techniques."
49-9096.00,Riggers,13898,"Align, level, and anchor machinery.",3.2541161538461534,1.6834760923076924,5.848282157692307,4.15,3.9155,4.392,89.18,69.2056,96.7953,"align, level, and anchor machinery."
49-9096.00,Riggers,13899,"Fabricate, set up, and repair rigging, supporting structures, hoists, and pulling gear, using hand and power tools.",1.5711892307692308,0.5139351115384616,4.697860942307692,3.79,3.6086,3.9726,83.67,68.2635,92.4258,"fabricate, set up, and repair rigging, supporting structures, hoists, and pulling gear, using hand and power tools."
49-9096.00,Riggers,13900,"Manipulate rigging lines, hoists, and pulling gear to move or support materials, such as heavy equipment, ships, or theatrical sets.",3.1769249999999998,0.9343014923076923,8.378590253846154,4.16,3.6146,4.7005,74.62,63.946,82.9699,"manipulate rigging lines, hoists, and pulling gear to move or support materials, such as heavy equipment, ships, or theatrical sets."
49-9096.00,Riggers,13901,"Attach pulleys and blocks to fixed overhead structures, such as beams, ceilings, and gin pole booms, using bolts and clamps.",1.9870246153846156,0.7303911653846153,5.117697457692308,3.89,3.5683,4.2067,87.09,77.9268,92.7957,"attach pulleys and blocks to fixed overhead structures, such as beams, ceilings, and gin pole booms, using bolts and clamps."
49-9096.00,Riggers,13902,Dismantle and store rigging equipment after use.,4.231076923076923,2.1301082076923077,7.669658307692308,4.22,3.8789,4.5634,88.2,68.2042,96.3027,dismantle and store rigging equipment after use.
49-9096.00,Riggers,13903,"Install ground rigging for yarding lines, attaching chokers to logs and to the lines.",2.4155115384615384,1.0759393230769232,5.005709646153846,4.07,3.897,4.2404,52.08,36.8433,66.9404,"install ground rigging for yarding lines, attaching chokers to logs and to the lines."
49-9096.00,Riggers,13904,Clean and dress machine surfaces and component parts.,1.2306915384615384,0.43625301923076926,2.6715475038461536,3.48,2.8472,4.107,78.75,63.6199,88.705,clean and dress machine surfaces and component parts.
49-9096.00,Riggers,21206,Load machines onto trucks to prepare for transportation.,2.041776923076923,0.9340274153846153,4.374183357692308,4.01,3.7038,4.3203,85.55,70.8449,93.5121,load machines onto trucks to prepare for transportation.
49-9097.00,Signal and Track Switch Repairers,13905,"Install, inspect, maintain, and repair various railroad service equipment on the road or in the shop, including railroad signal systems.",1.536223076923077,0.5404437692307692,4.660860407692308,4.03,3.774,4.2916,90.39,64.2093,98.0109,"install, inspect, maintain, and repair various railroad service equipment on the road or in the shop, including railroad signal systems."
49-9097.00,Signal and Track Switch Repairers,13906,"Inspect and test operation, mechanical parts, and circuitry of gate crossings, signals, and signal equipment such as interlocks and hotbox detectors.",1.1167861538461539,0.529636223076923,2.0875179307692306,4.49,4.1935,4.7766,82.82,56.5612,94.6949,"inspect and test operation, mechanical parts, and circuitry of gate crossings, signals, and signal equipment such as interlocks and hotbox detectors."
49-9097.00,Signal and Track Switch Repairers,13907,"Inspect switch-controlling mechanisms on trolley wires and in track beds, using hand tools and test equipment.",0.45104500000000003,0.14698276153846154,1.2885672692307693,3.9,3.3472,4.4624,69.79,49.7057,84.3756,"inspect switch-controlling mechanisms on trolley wires and in track beds, using hand tools and test equipment."
49-9097.00,Signal and Track Switch Repairers,13908,Drive motor vehicles to job sites.,1.9949446153846155,1.0673822115384615,4.021102830769231,4.1,3.8294,4.3613,98.86,91.6227,99.8544,drive motor vehicles to job sites.
49-9097.00,Signal and Track Switch Repairers,13909,"Tighten loose bolts, using wrenches, and test circuits and connections by opening and closing gates.",1.0402815384615385,0.38163993846153843,2.377565169230769,3.96,3.6509,4.2662,88.92,63.9274,97.3221,"tighten loose bolts, using wrenches, and test circuits and connections by opening and closing gates."
49-9097.00,Signal and Track Switch Repairers,13910,Inspect electrical units of railroad grade crossing gates and repair loose bolts and defective electrical connections and parts.,1.3954073076923077,0.38452339230769234,5.040048892307691,4.27,3.8621,4.6878,75.54,43.4522,92.5404,inspect electrical units of railroad grade crossing gates and repair loose bolts and defective electrical connections and parts.
49-9097.00,Signal and Track Switch Repairers,13911,"Replace defective wiring, broken lenses, or burned-out light bulbs.",0.46755884615384613,0.14449702307692308,1.323243876923077,3.9,3.4241,4.3805,93.04,73.6888,98.4572,"replace defective wiring, broken lenses, or burned-out light bulbs."
49-9097.00,Signal and Track Switch Repairers,13912,"Record and report information about mileage or track inspected, repairs performed, and equipment requiring replacement.",1.046593076923077,0.5187658307692308,2.1053648653846153,3.76,3.409,4.1183,94.38,76.1191,98.881,"record and report information about mileage or track inspected, repairs performed, and equipment requiring replacement."
49-9097.00,Signal and Track Switch Repairers,13913,"Inspect, maintain, and replace batteries as needed.",0.6774942307692308,0.26786089999999996,1.5395310923076924,3.82,3.2632,4.3859,88.66,73.1847,95.7246,"inspect, maintain, and replace batteries as needed."
49-9097.00,Signal and Track Switch Repairers,13914,Lubricate moving parts on gate-crossing mechanisms and swinging signals.,0.43578307692307694,0.16355290384615387,1.0707616615384614,3.54,3.1426,3.9385,82.81,56.8104,94.6382,lubricate moving parts on gate-crossing mechanisms and swinging signals.
49-9097.00,Signal and Track Switch Repairers,13915,Clean lenses of lamps with cloths and solvents.,0.34986307692307694,0.1516609346153846,0.8791437384615385,3.53,3.0921,3.9636,84.04,58.4753,95.1677,clean lenses of lamps with cloths and solvents.
49-9097.00,Signal and Track Switch Repairers,23936,Test and repair track circuits.,0.7175742307692308,0.3112703,1.6559980884615384,4.14,3.8108,4.4664,83.94,57.9705,95.1947,test and repair track circuits.
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3080,Tend and observe equipment and machinery to verify efficient and safe operation.,2.220092307692308,0.9396779076923076,4.752880265384615,3.93,3.6601,4.1938,96.2,86.2023,99.0341,tend and observe equipment and machinery to verify efficient and safe operation.
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3081,"Examine and test machinery, equipment, components, and parts for defects to ensure proper functioning.",2.5428080769230768,1.3003379269230768,4.7077510423076925,4.03,3.7189,4.3396,95.97,88.2384,98.6934,"examine and test machinery, equipment, components, and parts for defects to ensure proper functioning."
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3082,"Adjust, connect, or disconnect wiring, piping, tubing, and other parts, using hand or power tools.",2.404413846153846,0.9420795192307692,5.446935419230769,3.9,3.592,4.2156,93.63,85.659,97.3134,"adjust, connect, or disconnect wiring, piping, tubing, and other parts, using hand or power tools."
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3083,"Install or replace machinery, equipment, and new or replacement parts and instruments, using hand or power tools.",3.3503130769230776,1.7408179423076922,5.957995930769231,4.04,3.777,4.3039,94.89,86.9349,98.1095,"install or replace machinery, equipment, and new or replacement parts and instruments, using hand or power tools."
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3084,"Clean or lubricate vehicles, machinery, equipment, instruments, tools, work areas, and other objects, using hand tools, power tools, and cleaning equipment.",2.3597446153846153,0.9854211615384616,5.141159226923078,3.85,3.6025,4.1028,89.57,74.1846,96.2462,"clean or lubricate vehicles, machinery, equipment, instruments, tools, work areas, and other objects, using hand tools, power tools, and cleaning equipment."
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3085,"Apply protective materials to equipment, components, and parts to prevent defects and corrosion.",0.7892846153846154,0.3228128730769231,2.170162892307692,3.6,3.2703,3.9237,73.72,56.9522,85.6038,"apply protective materials to equipment, components, and parts to prevent defects and corrosion."
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3086,"Transfer tools, parts, equipment, and supplies to and from work stations and other areas.",2.53541,1.1363064461538461,5.122376676923077,3.71,3.5387,3.8727,89.77,76.4877,95.9476,"transfer tools, parts, equipment, and supplies to and from work stations and other areas."
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3087,Disassemble broken or defective equipment to facilitate repair and reassemble equipment when repairs are complete.,1.7306853846153845,0.6102590423076923,4.4967226884615386,3.76,3.4439,4.0815,90.16,74.7301,96.5973,disassemble broken or defective equipment to facilitate repair and reassemble equipment when repairs are complete.
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3088,"Assemble and maintain physical structures, using hand or power tools.",3.228963076923077,1.3143558999999998,6.64175305,3.9,3.5747,4.2285,65.69,44.3113,82.171,"assemble and maintain physical structures, using hand or power tools."
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3090,"Position vehicles, machinery, equipment, physical structures, and other objects for assembly or installation, using hand tools, power tools, and moving equipment.",3.420761923076923,1.7089813115384618,6.165779238461539,3.73,3.2862,4.1727,83.95,71.7024,91.5211,"position vehicles, machinery, equipment, physical structures, and other objects for assembly or installation, using hand tools, power tools, and moving equipment."
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3091,"Hold or supply tools, parts, equipment, and supplies for other workers.",2.946826538461538,1.1536665346153845,6.325508165384615,3.79,3.4271,4.1431,85.43,70.8576,93.3976,"hold or supply tools, parts, equipment, and supplies for other workers."
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3092,Prepare work stations for use by mechanics and repairers.,0.8221834615384616,0.3144883230769231,1.9805239307692308,3.29,2.94,3.6372,46.54,30.0658,63.8008,prepare work stations for use by mechanics and repairers.
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",20150,"Adjust, maintain, and repair tools, equipment, and machines, and assist more skilled workers with similar tasks.",2.5889876923076924,0.9615161115384615,5.992125411538462,3.64,3.2891,3.9889,84.97,70.5858,93.0201,"adjust, maintain, and repair tools, equipment, and machines, and assist more skilled workers with similar tasks."
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",20151,Order new parts to maintain inventory.,1.8703692307692308,0.5454957192307692,5.713348288461539,3.62,3.1641,4.0813,70.38,52.6644,83.5363,order new parts to maintain inventory.
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",20152,Diagnose electrical problems and install and rewire electrical components.,2.2810084615384616,0.82238415,5.438336357692307,3.78,3.2972,4.2597,80.65,66.6086,89.6986,diagnose electrical problems and install and rewire electrical components.
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",20153,"Design, weld, and fabricate parts, using blueprints or other mechanical plans.",0.6561234615384616,0.20464444999999998,2.2737795653846153,3.02,2.5339,3.5136,70.18,56.2318,81.1691,"design, weld, and fabricate parts, using blueprints or other mechanical plans."
49-9099.01,Geothermal Technicians,17932,"Identify and correct malfunctions of geothermal plant equipment, electrical systems, instrumentation, or controls.",2.0895926923076926,0.9055143346153847,4.432016726923077,4.25,4.0148,4.4929,72.98,62.8543,81.1661,"identify and correct malfunctions of geothermal plant equipment, electrical systems, instrumentation, or controls."
49-9099.01,Geothermal Technicians,17933,"Install, maintain, or repair ground or water source-coupled heat pumps to heat and cool residential or commercial building air or water.",2.622947692307692,0.7021181615384615,7.52024733076923,3.63,2.8836,4.3686,26.9,17.1764,39.5083,"install, maintain, or repair ground or water source-coupled heat pumps to heat and cool residential or commercial building air or water."
49-9099.01,Geothermal Technicians,17934,Monitor and adjust operations of geothermal power plant equipment or systems.,4.595671923076924,1.9541344461538461,8.72969611923077,4.32,4.1633,4.4812,83.46,74.1019,89.9014,monitor and adjust operations of geothermal power plant equipment or systems.
49-9099.01,Geothermal Technicians,17935,Adjust power production systems to meet load and distribution demands.,3.5991584615384618,1.8132581346153847,6.400956734615384,4.51,4.1858,4.842,65.74,47.011,80.5772,adjust power production systems to meet load and distribution demands.
49-9099.01,Geothermal Technicians,17936,Backfill piping trenches to protect pipes from damage.,0.4258242307692308,0.07054910384615384,2.2784133769230768,3.12,2.9053,3.3439,36.96,18.2957,60.554,backfill piping trenches to protect pipes from damage.
