task_name,pct,O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,soc_major_group,SOC or O*NET-SOC 2019 Title,task_normalized,n_occurrences,n_occurrences_soc,pct_occ_weighted,pct_occ_norm
provide professional consulting services to government or industry.,0.0631913590702401,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",5840.0,Provide professional consulting services to government or industry.,Supplemental,110.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",5865.0,Provide professional consulting services to government or industry.,Supplemental,63.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1052.00,"Chemistry Teachers, Postsecondary",5891.0,Provide professional consulting services to government or industry.,Supplemental,102.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1053.00,"Environmental Science Teachers, Postsecondary",5910.0,Provide professional consulting services to government or industry.,Supplemental,93.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1054.00,"Physics Teachers, Postsecondary",5935.0,Provide professional consulting services to government or industry.,Supplemental,48.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",5959.0,Provide professional consulting services to government or industry.,Supplemental,57.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",5983.0,Provide professional consulting services to government or industry.,Supplemental,52.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1063.00,"Economics Teachers, Postsecondary",6004.0,Provide professional consulting services to government or industry.,Supplemental,103.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1064.00,"Geography Teachers, Postsecondary",6030.0,Provide professional consulting services to government or industry.,Supplemental,56.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1065.00,"Political Science Teachers, Postsecondary",6052.0,Provide professional consulting services to government or industry.,Supplemental,62.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1066.00,"Psychology Teachers, Postsecondary",6075.0,Provide professional consulting services to government or industry.,Supplemental,83.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1067.00,"Sociology Teachers, Postsecondary",6098.0,Provide professional consulting services to government or industry.,Supplemental,76.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1071.00,"Health Specialties Teachers, Postsecondary",6120.0,Provide professional consulting services to government or industry.,Supplemental,59.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1072.00,"Nursing Instructors and Teachers, Postsecondary",6147.0,Provide professional consulting services to government or industry.,Supplemental,66.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1081.00,"Education Teachers, Postsecondary",6170.0,Provide professional consulting services to government or industry.,Supplemental,94.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1082.00,"Library Science Teachers, Postsecondary",6192.0,Provide professional consulting services to government or industry.,Supplemental,99.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",6211.0,Provide professional consulting services to government or industry.,Supplemental,104.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1112.00,"Law Teachers, Postsecondary",6236.0,Provide professional consulting services to government or industry.,Supplemental,58.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1113.00,"Social Work Teachers, Postsecondary",6259.0,Provide professional consulting services to government or industry.,Core,65.0,07/2014,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",6287.0,Provide professional consulting services to government or industry.,Supplemental,92.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1122.00,"Communications Teachers, Postsecondary",6309.0,Provide professional consulting services to government or industry.,Supplemental,92.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1123.00,"English Language and Literature Teachers, Postsecondary",6333.0,Provide professional consulting services to government or industry.,Supplemental,119.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",6355.0,Provide professional consulting services to government or industry.,Supplemental,70.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",6399.0,Provide professional consulting services to government or industry.,Supplemental,93.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1192.00,"Home Economics Teachers, Postsecondary",6421.0,Provide professional consulting services to government or industry.,Supplemental,84.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
provide professional consulting services to government or industry.,0.0631913590702401,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",6444.0,Provide professional consulting services to government or industry.,Supplemental,104.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.05196953834976897,0.0019241555793648342
"provide professional consulting services to government, educational institutions, or industry.",0.0616278615262341,25-1125.00,"History Teachers, Postsecondary",6377.0,"Provide professional consulting services to government, educational institutions, or industry.",Supplemental,88.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"provide professional consulting services to government, educational institutions, or industry.",1.0,1.0,0.0506836941019396,0.061926071006815804
"provide program information to the public by preparing and presenting press releases, conducting media campaigns, or maintaining program-related web sites.",0.0032572865500123,21-1091.00,Health Educators,9225.0,"Provide program information to the public by preparing and presenting press releases, conducting media campaigns, or maintaining program-related web sites.",Core,77.0,07/2012,Incumbent,21,Community and Social Service Occupations,"provide program information to the public by preparing and presenting press releases, conducting media campaigns, or maintaining program-related web sites.",1.0,1.0,0.00267884218297772,0.0032730481504658782
provide psychological or administrative services and advice to private firms and community agencies regarding mental health programs or individual cases.,0.0026058292400099,19-3031.02,Clinical Psychologists,9138.0,Provide psychological or administrative services and advice to private firms and community agencies regarding mental health programs or individual cases.,Supplemental,66.0,07/2012,Incumbent,19,"Life, Physical, and Social Science Occupations",provide psychological or administrative services and advice to private firms and community agencies regarding mental health programs or individual cases.,1.0,1.0,0.0021430737463822252,0.002618438520372763
"provide public education and consultation to other professionals or groups regarding counseling services, issues, and methods.",0.0209769253820797,21-1013.00,Marriage and Family Therapists,9196.0,"Provide public education and consultation to other professionals or groups regarding counseling services, issues, and methods.",Core,57.0,07/2012,Incumbent,21,Community and Social Service Occupations,"provide public education and consultation to other professionals or groups regarding counseling services, issues, and methods.",1.0,1.0,0.01725174365837692,0.02107843008900075
provide reference services and assistance for users needing archival materials.,0.012377688890047,25-4011.00,Archivists,7633.0,Provide reference services and assistance for users needing archival materials.,Core,32.0,07/2011,Occupational Expert,25,Educational Instruction and Library Occupations,provide reference services and assistance for users needing archival materials.,1.0,1.0,0.010179600295315549,0.012437582971770597
"provide regulatory guidance to departments or development project teams regarding design, development, evaluation, or marketing of products.",0.012898854738049,11-9199.01,Regulatory Affairs Managers,18024.0,"Provide regulatory guidance to departments or development project teams regarding design, development, evaluation, or marketing of products.",Core,33.0,06/2009,Occupational Expert,11,Management Occupations,"provide regulatory guidance to departments or development project teams regarding design, development, evaluation, or marketing of products.",1.0,1.0,0.01060821504459201,0.012961270675845172
provide requested information on students' progress and the development of case plans.,0.0020846633920079,39-9041.00,Residential Advisors,6984.0,Provide requested information on students' progress and the development of case plans.,Core,77.0,07/2011,Incumbent,39,Personal Care and Service Occupations,provide requested information on students' progress and the development of case plans.,1.0,1.0,0.001714458997105764,0.0020947508162981908
provide road information to assist motorists.,0.0251462521660955,33-3051.01,Police Patrol Officers,631.0,Provide road information to assist motorists.,Core,115.0,06/2008,Incumbent,33,Protective Service Occupations,provide road information to assist motorists.,1.0,1.0,0.020680661652588445,0.025267931721597126
"provide scientific or technical guidance or expertise to scientists, engineers, technologists, technicians, or others, using knowledge of chemical, analytical, or biological processes as applied to micro and nanoscale systems.",0.0112050657320425,17-2199.09,Nanosystems Engineers,16540.0,"Provide scientific or technical guidance or expertise to scientists, engineers, technologists, technicians, or others, using knowledge of chemical, analytical, or biological processes as applied to micro and nanoscale systems.",Core,24.0,07/2015,Occupational Expert,17,Architecture and Engineering Occupations,"provide scientific or technical guidance or expertise to scientists, engineers, technologists, technicians, or others, using knowledge of chemical, analytical, or biological processes as applied to micro and nanoscale systems.",1.0,1.0,0.009215217109443511,0.011259285637602812
provide special services such as investment banking for clients with more specialized needs.,0.0020846633920079,13-2072.00,Loan Officers,3424.0,Provide special services such as investment banking for clients with more specialized needs.,Supplemental,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations,provide special services such as investment banking for clients with more specialized needs.,1.0,1.0,0.001714458997105764,0.0020947508162981908
"provide staff and users with assistance solving computer related problems, such as malfunctions and program problems.",0.0027361207020103,15-1121.00,Computer Systems Analysts,3464.0,"Provide staff and users with assistance solving computer related problems, such as malfunctions and program problems.",Core,122.0,06/2009,Incumbent,15,Computer and Mathematical Occupations,"provide staff and users with assistance solving computer related problems, such as malfunctions and program problems.",1.0,1.0,0.0022502274337012585,0.002749360446391306
provide staff with assistance in performing difficult or complicated duties.,0.0027361207020103,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,9665.0,Provide staff with assistance in performing difficult or complicated duties.,Core,89.0,07/2012,Incumbent,41,Sales and Related Occupations,provide staff with assistance in performing difficult or complicated duties.,1.0,1.0,0.0022502274337012585,0.002749360446391306
"provide statistical and computational tools for biologically based activities such as genetic analysis, measurement of gene expression, and gene function determination.",0.0062539901760237,19-1029.01,Bioinformatics Scientists,16781.0,"Provide statistical and computational tools for biologically based activities such as genetic analysis, measurement of gene expression, and gene function determination.",Core,80.0,07/2012,Incumbent,19,"Life, Physical, and Social Science Occupations","provide statistical and computational tools for biologically based activities such as genetic analysis, measurement of gene expression, and gene function determination.",1.0,1.0,0.005143376991317292,0.006284252448894571
provide statistical modeling advice to other departments.,0.0029967036260113,13-2099.02,Risk Management Specialists,15998.0,Provide statistical modeling advice to other departments.,Supplemental,47.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations,provide statistical modeling advice to other departments.,1.0,1.0,0.002464534808339489,0.003011204298428592
"provide students with information on such topics as college degree programs and admission requirements, financial aid opportunities, trade and technical schools, and apprenticeship programs.",0.0254068350900965,21-1012.00,"Educational, Guidance, School, and Vocational Counselors",5616.0,"Provide students with information on such topics as college degree programs and admission requirements, financial aid opportunities, trade and technical schools, and apprenticeship programs.",Supplemental,122.0,06/2010,Incumbent,21,Community and Social Service Occupations,"provide students with information on such topics as college degree programs and admission requirements, financial aid opportunities, trade and technical schools, and apprenticeship programs.",1.0,1.0,0.020894969027226675,0.025529775573634415
"provide support and information to functional areas such as marketing, clinical monitoring, and medical affairs.",0.0063842816380242,15-2041.02,Clinical Data Managers,16267.0,"Provide support and information to functional areas such as marketing, clinical monitoring, and medical affairs.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations,"provide support and information to functional areas such as marketing, clinical monitoring, and medical affairs.",1.0,1.0,0.005250530678636406,0.006415174374913213
provide system design and integration recommendations.,0.1222133913564644,13-1199.02,Security Management Specialists,20357.0,Provide system design and integration recommendations.,Core,26.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations,provide system design and integration recommendations.,1.0,1.0,0.10051015870532644,0.12280476660548267
"provide technical advice on the use of current instructional technologies, including computer-based training, desktop videoconferencing, multimedia, and distance learning technologies.",0.0690544748602624,25-9031.01,Instructional Designers and Technologists,17049.0,"Provide technical advice on the use of current instructional technologies, including computer-based training, desktop videoconferencing, multimedia, and distance learning technologies.",Core,23.0,07/2013,Occupational Expert,25,Educational Instruction and Library Occupations,"provide technical advice on the use of current instructional technologies, including computer-based training, desktop videoconferencing, multimedia, and distance learning technologies.",1.0,1.0,0.056791454279129,0.06938862078987826
"provide technical advice to industrial or managerial personnel regarding design, construction, or program modifications or structural repairs.",0.0046904926320178,17-2051.00,Civil Engineers,20489.0,"Provide technical advice to industrial or managerial personnel regarding design, construction, or program modifications or structural repairs.",Core,23.0,07/2014,Occupational Expert,17,Architecture and Engineering Occupations,"provide technical advice to industrial or managerial personnel regarding design, construction, or program modifications or structural repairs.",1.0,1.0,0.0038575327434879894,0.004713189336670954
"provide technical and non-technical support and services to clients or other staff members regarding the use, operation, and maintenance of equipment.",0.0080780706440306,41-9031.00,Sales Engineers,9687.0,"Provide technical and non-technical support and services to clients or other staff members regarding the use, operation, and maintenance of equipment.",Core,61.0,07/2013,Incumbent,41,Sales and Related Occupations,"provide technical and non-technical support and services to clients or other staff members regarding the use, operation, and maintenance of equipment.",1.0,1.0,0.006643528613784823,0.008117159413155474
"provide technical assistance in resolving electrical engineering problems encountered before, during, or after construction.",0.0032572865500123,17-3023.03,Electrical Engineering Technicians,20508.0,"Provide technical assistance in resolving electrical engineering problems encountered before, during, or after construction.",Supplemental,84.0,07/2014,Incumbent,17,Architecture and Engineering Occupations,"provide technical assistance in resolving electrical engineering problems encountered before, during, or after construction.",1.0,1.0,0.00267884218297772,0.0032730481504658782
"provide technical assistance to installers, technicians, or other solar professionals in areas such as solar electric systems, solar thermal systems, electrical systems, and mechanical systems.",0.0045602011700173,47-1011.03,Solar Energy Installation Managers,17732.0,"Provide technical assistance to installers, technicians, or other solar professionals in areas such as solar electric systems, solar thermal systems, electrical systems, and mechanical systems.",Core,67.0,07/2014,Incumbent,47,Construction and Extraction Occupations,"provide technical assistance to installers, technicians, or other solar professionals in areas such as solar electric systems, solar thermal systems, electrical systems, and mechanical systems.",1.0,1.0,0.003750379056168874,0.004582267410652311
provide technical customer service.,0.0067751560240257,17-2141.00,Mechanical Engineers,20741.0,Provide technical customer service.,Supplemental,105.0,07/2015,Incumbent,17,Architecture and Engineering Occupations,provide technical customer service.,1.0,1.0,0.005571991740593753,0.006807940152969144
provide technical expertise in geographic information systems (gis) technology to clients or users.,0.0026058292400099,15-1199.04,Geospatial Information Scientists and Technologists,18121.0,Provide technical expertise in Geographic Information Systems (GIS) technology to clients or users.,Core,28.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations,provide technical expertise in geographic information systems (gis) technology to clients or users.,1.0,1.0,0.0021430737463822252,0.002618438520372763
provide technical expertise or support related to manufacturing.,0.0050813670180193,17-2199.04,Manufacturing Engineers,18183.0,Provide technical expertise or support related to manufacturing.,Core,21.0,06/2009,Occupational Expert,17,Architecture and Engineering Occupations,provide technical expertise or support related to manufacturing.,1.0,1.0,0.004178993805445335,0.005105955114726883
provide technical expertise to assist communities in the development or implementation of storm water monitoring or other water programs.,0.0065145731000247,11-9121.02,Water Resource Specialists,15623.0,Provide technical expertise to assist communities in the development or implementation of storm water monitoring or other water programs.,Core,29.0,07/2012,Occupational Expert,11,Management Occupations,provide technical expertise to assist communities in the development or implementation of storm water monitoring or other water programs.,1.0,1.0,0.0053576843659555225,0.006546096300931858
provide technical guidance or support for the development or troubleshooting of systems.,0.2411694961629164,15-1199.02,Computer Systems Engineers/Architects,14672.0,Provide technical guidance or support for the development or troubleshooting of systems.,Core,23.0,06/2008,Occupational Expert,15,Computer and Mathematical Occupations,provide technical guidance or support for the development or troubleshooting of systems.,1.0,1.0,0.1983414752276751,0.2423364850604994
"provide technical guidance or support to customers on topics such as nanosystem start-up, maintenance, or use.",0.0106838998840405,17-2199.09,Nanosystems Engineers,16535.0,"Provide technical guidance or support to customers on topics such as nanosystem start-up, maintenance, or use.",Core,24.0,07/2015,Occupational Expert,17,Architecture and Engineering Occupations,"provide technical guidance or support to customers on topics such as nanosystem start-up, maintenance, or use.",1.0,1.0,0.00878660236016705,0.010735597933528239
"provide technical information about solar power, solar systems, equipment, and services to potential customers or dealers.",0.0079477791820302,41-4011.07,Solar Sales Representatives and Assessors,17664.0,"Provide technical information about solar power, solar systems, equipment, and services to potential customers or dealers.",Core,73.0,07/2012,Incumbent,41,Sales and Related Occupations,"provide technical information about solar power, solar systems, equipment, and services to potential customers or dealers.",1.0,1.0,0.006536374926465791,0.007986237487136932
"provide technical information about test results to physicians, family members, or researchers.",0.0042996182460163,29-2011.00,Medical and Clinical Laboratory Technologists,1893.0,"Provide technical information about test results to physicians, family members, or researchers.",Core,108.0,07/2013,Incumbent,29,Healthcare Practitioners and Technical Occupations,"provide technical information about test results to physicians, family members, or researchers.",1.0,1.0,0.003536071681530643,0.004320423558615024
provide technical or administrative support for sustainability programs or issues.,0.0022149548540084,13-1199.05,Sustainability Specialists,15973.0,Provide technical or administrative support for sustainability programs or issues.,Core,28.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations,provide technical or administrative support for sustainability programs or issues.,1.0,1.0,0.001821612684424879,0.0022256727423168336
provide technical support during software installation or configuration.,0.0019543719300074,15-1199.01,Software Quality Assurance Engineers and Testers,14665.0,Provide technical support during software installation or configuration.,Supplemental,23.0,06/2008,Occupational Expert,15,Computer and Mathematical Occupations,provide technical support during software installation or configuration.,1.0,1.0,0.0016073053097866484,0.001963828890279547
provide technical support for computer-based geographic information systems (gis) mapping software.,0.0044299097080168,15-1199.04,Geospatial Information Scientists and Technologists,18107.0,Provide technical support for computer-based Geographic Information Systems (GIS) mapping software.,Core,28.0,06/2009,Occupational Expert,15,Computer and Mathematical Occupations,provide technical support for computer-based geographic information systems (gis) mapping software.,1.0,1.0,0.003643225368849758,0.004451345484633667
"provide technical support for existing reports, dashboards, or other tools.",0.0078174877200297,15-1199.08,Business Intelligence Analysts,16134.0,"Provide technical support for existing reports, dashboards, or other tools.",Supplemental,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations,"provide technical support for existing reports, dashboards, or other tools.",1.0,1.0,0.006429221239146677,0.00785531556111829
provide technical support for robotic systems.,0.0071660304100272,17-2199.08,Robotics Engineers,16511.0,Provide technical support for robotic systems.,Core,20.0,06/2010,Occupational Expert,17,Architecture and Engineering Occupations,provide technical support for robotic systems.,1.0,1.0,0.005893452802551099,0.007200705931025073
provide technical support or assistance to chemists or engineers.,0.0066448645620252,19-4031.00,Chemical Technicians,1539.0,Provide technical support or assistance to chemists or engineers.,Core,91.0,07/2014,Incumbent,19,"Life, Physical, and Social Science Occupations",provide technical support or assistance to chemists or engineers.,1.0,1.0,0.005464838053274638,0.006677018226950501
provide technical support or instruction to staff or customers regarding electronics equipment standards.,0.0040390353220153,17-2072.00,"Electronics Engineers, Except Computer",20499.0,Provide technical support or instruction to staff or customers regarding electronics equipment standards.,Supplemental,91.0,07/2014,Incumbent,17,Architecture and Engineering Occupations,provide technical support or instruction to staff or customers regarding electronics equipment standards.,1.0,1.0,0.0033217643068924117,0.004058579706577737
provide technical support to clients in the implementation of designed instruction or in task analyses and instructional systems design.,0.0261885838620995,25-9031.01,Instructional Designers and Technologists,17048.0,Provide technical support to clients in the implementation of designed instruction or in task analyses and instructional systems design.,Core,23.0,07/2013,Occupational Expert,25,Educational Instruction and Library Occupations,provide technical support to clients in the implementation of designed instruction or in task analyses and instructional systems design.,1.0,1.0,0.02153789115114137,0.026315307129746276
provide technical support to junior staff or clients.,0.0032572865500123,15-1199.06,Database Architects,16099.0,Provide technical support to junior staff or clients.,Core,24.0,07/2015,Occupational Expert,15,Computer and Mathematical Occupations,provide technical support to junior staff or clients.,1.0,1.0,0.00267884218297772,0.0032730481504658782
"provide technical support to other employees regarding mechanical design, fabrication, testing, or documentation.",0.0026058292400099,17-3029.07,Mechanical Engineering Technologists,16692.0,"Provide technical support to other employees regarding mechanical design, fabrication, testing, or documentation.",Core,71.0,07/2012,Incumbent,17,Architecture and Engineering Occupations,"provide technical support to other employees regarding mechanical design, fabrication, testing, or documentation.",1.0,1.0,0.0021430737463822252,0.002618438520372763
"provide technical support to users or clients regarding the maintenance, development, or operation of geographic information systems (gis) databases, equipment, or applications.",0.0029967036260113,15-1199.05,Geographic Information Systems Technicians,16085.0,"Provide technical support to users or clients regarding the maintenance, development, or operation of Geographic Information Systems (GIS) databases, equipment, or applications.",Core,56.0,07/2011,Incumbent,15,Computer and Mathematical Occupations,"provide technical support to users or clients regarding the maintenance, development, or operation of geographic information systems (gis) databases, equipment, or applications.",1.0,1.0,0.002464534808339489,0.003011204298428592
"provide tourists with assistance in obtaining permits and documents such as visas, passports, and health certificates, and in converting currency.",0.0028664121640108,39-7012.00,Travel Guides,13165.0,"Provide tourists with assistance in obtaining permits and documents such as visas, passports, and health certificates, and in converting currency.",Core,68.0,06/2007,Incumbent,39,Personal Care and Service Occupations,"provide tourists with assistance in obtaining permits and documents such as visas, passports, and health certificates, and in converting currency.",1.0,1.0,0.0023573811210203743,0.0028802823724099493
provide training and supervision in therapy techniques and objectives for students or nurses and other medical staff.,0.0029967036260113,29-1122.00,Occupational Therapists,356.0,Provide training and supervision in therapy techniques and objectives for students or nurses and other medical staff.,Core,21.0,07/2014,Occupational Expert,29,Healthcare Practitioners and Technical Occupations,provide training and supervision in therapy techniques and objectives for students or nurses and other medical staff.,1.0,1.0,0.002464534808339489,0.003011204298428592
"provide training direction, encouragement, motivation, and nutritional advice to prepare athletes for games, competitive events, or tours.",0.0050813670180193,27-2022.00,Coaches and Scouts,20109.0,"Provide training direction, encouragement, motivation, and nutritional advice to prepare athletes for games, competitive events, or tours.",Core,111.0,07/2011,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations","provide training direction, encouragement, motivation, and nutritional advice to prepare athletes for games, competitive events, or tours.",1.0,1.0,0.004178993805445335,0.005105955114726883
"provide user applications or engineering support or recommendations for new or existing equipment with regard to installation, upgrades, or enhancements.",0.0082083621060311,17-3023.01,Electronics Engineering Technicians,3611.0,"Provide user applications or engineering support or recommendations for new or existing equipment with regard to installation, upgrades, or enhancements.",Core,81.0,07/2013,Incumbent,17,Architecture and Engineering Occupations,"provide user applications or engineering support or recommendations for new or existing equipment with regard to installation, upgrades, or enhancements.",1.0,1.0,0.00675068230110394,0.008248081339174118
provide user support by diagnosing network and device problems and implementing technical or procedural solutions.,0.0040390353220153,15-1143.01,Telecommunications Engineering Specialists,16064.0,Provide user support by diagnosing network and device problems and implementing technical or procedural solutions.,Core,23.0,07/2013,Occupational Expert,15,Computer and Mathematical Occupations,provide user support by diagnosing network and device problems and implementing technical or procedural solutions.,1.0,1.0,0.0033217643068924117,0.004058579706577737
provide users with technical support for computer problems.,0.0029967036260113,11-3021.00,Computer and Information Systems Managers,15198.0,Provide users with technical support for computer problems.,Core,120.0,06/2008,Incumbent,11,Management Occupations,provide users with technical support for computer problems.,1.0,1.0,0.002464534808339489,0.003011204298428592
"provide verbal or written project status reports to project teams, management, subcontractors, customers, or owners.",0.0074266133340282,11-9199.10,Wind Energy Project Managers,15830.0,"Provide verbal or written project status reports to project teams, management, subcontractors, customers, or owners.",,,06/2009,Analyst,11,Management Occupations,"provide verbal or written project status reports to project teams, management, subcontractors, customers, or owners.",1.0,1.0,0.00610776017718933,0.00746254978306236
"provide, or refer patients to other providers for, education or counseling on topics such as genetic testing, newborn care, contraception, and breastfeeding.",0.0029967036260113,29-9099.01,Midwives,17487.0,"Provide, or refer patients to other providers for, education or counseling on topics such as genetic testing, newborn care, contraception, and breastfeeding.",Core,66.0,07/2012,Incumbent,29,Healthcare Practitioners and Technical Occupations,"provide, or refer patients to other providers for, education or counseling on topics such as genetic testing, newborn care, contraception, and breastfeeding.",1.0,1.0,0.002464534808339489,0.003011204298428592
"publicize programs through sources such as newsletters, bulletins, or mailings.",0.0019543719300074,21-2021.00,"Directors, Religious Activities and Education",12985.0,"Publicize programs through sources such as newsletters, bulletins, or mailings.",Core,92.0,07/2015,Incumbent,21,Community and Social Service Occupations,"publicize programs through sources such as newsletters, bulletins, or mailings.",1.0,1.0,0.0016073053097866484,0.001963828890279547
"publish educational information for other pharmacists, doctors, or patients.",0.0029967036260113,29-1051.00,Pharmacists,1826.0,"Publish educational information for other pharmacists, doctors, or patients.",Supplemental,120.0,07/2013,Incumbent,29,Healthcare Practitioners and Technical Occupations,"publish educational information for other pharmacists, doctors, or patients.",1.0,1.0,0.002464534808339489,0.003011204298428592
publish engineering reports documenting design details or qualification test results.,0.0056025328660212,17-2199.05,Mechatronics Engineers,16464.0,Publish engineering reports documenting design details or qualification test results.,Core,66.0,07/2012,Incumbent,17,Architecture and Engineering Occupations,publish engineering reports documenting design details or qualification test results.,1.0,1.0,0.004607608554721715,0.0056296428188013555
purchase new or used items from online or physical sources for resale via retail or auction web site.,0.0028664121640108,13-1199.06,Online Merchants,15733.0,Purchase new or used items from online or physical sources for resale via retail or auction Web site.,Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations,purchase new or used items from online or physical sources for resale via retail or auction web site.,1.0,1.0,0.0023573811210203743,0.0028802823724099493
