task_name,pct,O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,soc_major_group,SOC or O*NET-SOC 2019 Title,task_normalized,n_occurrences,n_occurrences_soc,pct_occ_weighted,pct_occ_norm
provide professional consulting services to government or industry.,0.0631913590702401,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",6399.0,Provide professional consulting services to government or industry.,Supplemental,93.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.41745926544384176,0.015536275239105071
provide professional consulting services to government or industry.,0.0631913590702401,25-1192.00,"Home Economics Teachers, Postsecondary",6421.0,Provide professional consulting services to government or industry.,Supplemental,84.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.41745926544384176,0.015536275239105071
provide professional consulting services to government or industry.,0.0631913590702401,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",6444.0,Provide professional consulting services to government or industry.,Supplemental,104.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,provide professional consulting services to government or industry.,33.0,1.0,0.41745926544384176,0.015536275239105071
"provide professional consulting services to government, educational institutions, or industry.",0.0616278615262341,25-1125.00,"History Teachers, Postsecondary",6377.0,"Provide professional consulting services to government, educational institutions, or industry.",Supplemental,88.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"provide professional consulting services to government, educational institutions, or industry.",1.0,1.0,0.4071303764019319,0.5000117942416306
provide psychological or administrative services and advice to private firms and community agencies regarding mental health programs or individual cases.,0.0026058292400099,19-3031.02,Clinical Psychologists,9138.0,Provide psychological or administrative services and advice to private firms and community agencies regarding mental health programs or individual cases.,Supplemental,66.0,07/2012,Incumbent,19,"Life, Physical, and Social Science Occupations",provide psychological or administrative services and advice to private firms and community agencies regarding mental health programs or individual cases.,1.0,1.0,0.017214815069849138,0.021142147748060502
provide special services such as investment banking for clients with more specialized needs.,0.0020846633920079,13-2072.00,Loan Officers,3424.0,Provide special services such as investment banking for clients with more specialized needs.,Supplemental,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations,provide special services such as investment banking for clients with more specialized needs.,1.0,1.0,0.01377185205587918,0.01691371819844824
provide statistical modeling advice to other departments.,0.0029967036260113,13-2099.02,Risk Management Specialists,15998.0,Provide statistical modeling advice to other departments.,Supplemental,47.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations,provide statistical modeling advice to other departments.,1.0,1.0,0.01979703733032595,0.02431346991026889
"provide students with information on such topics as college degree programs and admission requirements, financial aid opportunities, trade and technical schools, and apprenticeship programs.",0.0254068350900965,21-1012.00,"Educational, Guidance, School, and Vocational Counselors",5616.0,"Provide students with information on such topics as college degree programs and admission requirements, financial aid opportunities, trade and technical schools, and apprenticeship programs.",Supplemental,122.0,06/2010,Incumbent,21,Community and Social Service Occupations,"provide students with information on such topics as college degree programs and admission requirements, financial aid opportunities, trade and technical schools, and apprenticeship programs.",1.0,1.0,0.16784444693102896,0.2061359405435897
"provide technical assistance in resolving electrical engineering problems encountered before, during, or after construction.",0.0032572865500123,17-3023.03,Electrical Engineering Technicians,20508.0,"Provide technical assistance in resolving electrical engineering problems encountered before, during, or after construction.",Supplemental,84.0,07/2014,Incumbent,17,Architecture and Engineering Occupations,"provide technical assistance in resolving electrical engineering problems encountered before, during, or after construction.",1.0,1.0,0.02151851883731093,0.02642768468507502
provide technical customer service.,0.0067751560240257,17-2141.00,Mechanical Engineers,20741.0,Provide technical customer service.,Supplemental,105.0,07/2015,Incumbent,17,Architecture and Engineering Occupations,provide technical customer service.,1.0,1.0,0.0447585191816075,0.054969584144956986
provide technical support during software installation or configuration.,0.0019543719300074,15-1199.01,Software Quality Assurance Engineers and Testers,14665.0,Provide technical support during software installation or configuration.,Supplemental,23.0,06/2008,Occupational Expert,15,Computer and Mathematical Occupations,provide technical support during software installation or configuration.,1.0,1.0,0.01291111130238669,0.015856610811045176
"provide technical support for existing reports, dashboards, or other tools.",0.0078174877200297,15-1199.08,Business Intelligence Analysts,16134.0,"Provide technical support for existing reports, dashboards, or other tools.",Supplemental,24.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations,"provide technical support for existing reports, dashboards, or other tools.",1.0,1.0,0.051644445209547425,0.06342644324418152
provide technical support or instruction to staff or customers regarding electronics equipment standards.,0.0040390353220153,17-2072.00,"Electronics Engineers, Except Computer",20499.0,Provide technical support or instruction to staff or customers regarding electronics equipment standards.,Supplemental,91.0,07/2014,Incumbent,17,Architecture and Engineering Occupations,provide technical support or instruction to staff or customers regarding electronics equipment standards.,1.0,1.0,0.02668296335826587,0.032770329009493414
"publish educational information for other pharmacists, doctors, or patients.",0.0029967036260113,29-1051.00,Pharmacists,1826.0,"Publish educational information for other pharmacists, doctors, or patients.",Supplemental,120.0,07/2013,Incumbent,29,Healthcare Practitioners and Technical Occupations,"publish educational information for other pharmacists, doctors, or patients.",1.0,1.0,0.01979703733032595,0.02431346991026889
read corporate reports and calculate ratios to determine best prospects for profit on stock purchases.,0.0022149548540084,41-3031.01,"Sales Agents, Securities and Commodities",20784.0,Read corporate reports and calculate ratios to determine best prospects for profit on stock purchases.,Supplemental,80.0,07/2015,Incumbent,41,Sales and Related Occupations,read corporate reports and calculate ratios to determine best prospects for profit on stock purchases.,1.0,1.0,0.01463259280937167,0.017970825585851304
"read material to determine index items and arrange them alphabetically or topically, indicating page or chapter location.",0.0082083621060311,27-3041.00,Editors,1795.0,"Read material to determine index items and arrange them alphabetically or topically, indicating page or chapter location.",Supplemental,96.0,06/2009,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations","read material to determine index items and arrange them alphabetically or topically, indicating page or chapter location.",1.0,1.0,0.054226667470024234,0.0665977654063899
"read proof sheets aloud, calling out punctuation marks and spelling unusual words and proper names.",0.0023452463160089,43-9081.00,Proofreaders and Copy Markers,5165.0,"Read proof sheets aloud, calling out punctuation marks and spelling unusual words and proper names.",Supplemental,129.0,07/2005,Incumbent,43,Office and Administrative Support Occupations,"read proof sheets aloud, calling out punctuation marks and spelling unusual words and proper names.",1.0,1.0,0.015493333562864161,0.019027932973254374
"read publications, attend showings, and study competing products and design styles and motifs to obtain perspective and generate design concepts.",0.0169378900600643,27-1021.00,Commercial and Industrial Designers,6903.0,"Read publications, attend showings, and study competing products and design styles and motifs to obtain perspective and generate design concepts.",Supplemental,69.0,06/2010,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations","read publications, attend showings, and study competing products and design styles and motifs to obtain perspective and generate design concepts.",1.0,1.0,0.11189629795401909,0.13742396036239288
read scripts and consult directors and other production staff to develop design concepts and plan productions.,0.0089901108780341,27-1022.00,Fashion Designers,13029.0,Read scripts and consult directors and other production staff to develop design concepts and plan productions.,Supplemental,85.0,06/2007,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations",read scripts and consult directors and other production staff to develop design concepts and plan productions.,1.0,1.0,0.05939111199097916,0.07294040973080827
"read specifications, blueprints, and work orders to determine setups, temperatures, and time settings required to mold, form, or cast plastic materials, as well as to plan production sequences.",0.0027361207020103,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",10186.0,"Read specifications, blueprints, and work orders to determine setups, temperatures, and time settings required to mold, form, or cast plastic materials, as well as to plan production sequences.",Supplemental,112.0,06/2006,Incumbent,51,Production Occupations,"read specifications, blueprints, and work orders to determine setups, temperatures, and time settings required to mold, form, or cast plastic materials, as well as to plan production sequences.",1.0,1.0,0.018075555823340972,0.022199255135462757
read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices.,0.0586311579002227,15-2041.02,Clinical Data Managers,16266.0,Read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices.,Supplemental,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations,read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices.,1.0,1.0,0.3873333390716053,0.4756983243313609
"receive charge slips or credit applications by mail, or receive information from salespeople or merchants by telephone.",0.0069054474860262,43-4041.01,Credit Authorizers,8178.0,"Receive charge slips or credit applications by mail, or receive information from salespeople or merchants by telephone.",Supplemental,71.0,12/2005,Incumbent,43,Office and Administrative Support Occupations,"receive charge slips or credit applications by mail, or receive information from salespeople or merchants by telephone.",1.0,1.0,0.045619259935099986,0.05602669153236004
"recommend and explain the use of cosmetics, lotions, and creams to soften and lubricate skin and enhance and restore natural appearance.",0.0022149548540084,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",652.0,"Recommend and explain the use of cosmetics, lotions, and creams to soften and lubricate skin and enhance and restore natural appearance.",Supplemental,63.0,03/2003,Incumbent,39,Personal Care and Service Occupations,"recommend and explain the use of cosmetics, lotions, and creams to soften and lubricate skin and enhance and restore natural appearance.",1.0,1.0,0.01463259280937167,0.017970825585851304
"recommend investments and investment timing to companies, investment firm staff, or the public.",0.0059934072520227,13-2051.00,Financial Analysts,7307.0,"Recommend investments and investment timing to companies, investment firm staff, or the public.",Supplemental,86.0,12/2005,Incumbent,13,Business and Financial Operations Occupations,"recommend investments and investment timing to companies, investment firm staff, or the public.",1.0,1.0,0.03959407466065256,0.04862693982053859
"recommend modifications to products, packaging, production processes, or other characteristics to improve the environmental soundness or sustainability of products.",0.0024755377780094,11-2021.00,Marketing Managers,19505.0,"Recommend modifications to products, packaging, production processes, or other characteristics to improve the environmental soundness or sustainability of products.",Supplemental,116.0,07/2015,Incumbent,11,Management Occupations,"recommend modifications to products, packaging, production processes, or other characteristics to improve the environmental soundness or sustainability of products.",1.0,1.0,0.01635407431635665,0.020085040360657436
recommend new systems and processes to improve operations.,0.0070357389480267,19-1029.01,Bioinformatics Scientists,16776.0,Recommend new systems and processes to improve operations.,Supplemental,80.0,07/2012,Incumbent,19,"Life, Physical, and Social Science Occupations",recommend new systems and processes to improve operations.,1.0,1.0,0.04648000068859248,0.05708379891976312
"recommend preservation procedures, such as control of temperature and humidity, to curatorial and building staff.",0.0029967036260113,25-4013.00,Museum Technicians and Conservators,3814.0,"Recommend preservation procedures, such as control of temperature and humidity, to curatorial and building staff.",Supplemental,95.0,06/2010,Incumbent,25,Educational Instruction and Library Occupations,"recommend preservation procedures, such as control of temperature and humidity, to curatorial and building staff.",1.0,1.0,0.01979703733032595,0.02431346991026889
"recommend purchase of new or improved technology, such as automated systems.",0.0053419499420202,11-3071.03,Logistics Managers,15738.0,"Recommend purchase of new or improved technology, such as automated systems.",Supplemental,23.0,07/2011,Occupational Expert,11,Management Occupations,"recommend purchase of new or improved technology, such as automated systems.",1.0,1.0,0.03529037089319011,0.04334140288352326
recommend purchase of storage equipment and design area layout to locate equipment in space available.,0.011074774270042,13-1111.00,Management Analysts,7286.0,Recommend purchase of storage equipment and design area layout to locate equipment in space available.,Supplemental,80.0,12/2005,Incumbent,13,Business and Financial Operations Occupations,recommend purchase of storage equipment and design area layout to locate equipment in space available.,1.0,1.0,0.07316296404685835,0.08985412792925654
reconcile records of bank transactions.,0.0019543719300074,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",2503.0,Reconcile records of bank transactions.,Supplemental,118.0,06/2009,Incumbent,43,Office and Administrative Support Occupations,reconcile records of bank transactions.,1.0,1.0,0.01291111130238669,0.015856610811045176
"record information, such as the number of products tested, meter readings, or dates and times of product production.",0.0039087438600148,51-9198.00,Helpers--Production Workers,12702.0,"Record information, such as the number of products tested, meter readings, or dates and times of product production.",Supplemental,90.0,07/2015,Incumbent,51,Production Occupations,"record information, such as the number of products tested, meter readings, or dates and times of product production.",1.0,1.0,0.02582222260477338,0.03171322162209035
"record messages, suggesting rewording for clarity or conciseness.",0.1237768889004703,43-2011.00,"Switchboard Operators, Including Answering Service",4640.0,"Record messages, suggesting rewording for clarity or conciseness.",Supplemental,134.0,07/2013,Incumbent,43,Office and Administrative Support Occupations,"record messages, suggesting rewording for clarity or conciseness.",1.0,1.0,0.8177037158178344,1.0042520180328742
record test data and document fabrication techniques on reports.,0.0040390353220153,49-9061.00,Camera and Photographic Equipment Repairers,8447.0,Record test data and document fabrication techniques on reports.,Supplemental,49.0,07/2015,Incumbent,49,"Installation, Maintenance, and Repair Occupations",record test data and document fabrication techniques on reports.,1.0,1.0,0.02668296335826587,0.032770329009493414
"refer exporters to experts in areas such as trade financing, international marketing, government export requirements, international banking, or marine insurance.",0.0037784523980143,43-5011.01,Freight Forwarders,17705.0,"Refer exporters to experts in areas such as trade financing, international marketing, government export requirements, international banking, or marine insurance.",Supplemental,130.0,07/2014,Incumbent,43,Office and Administrative Support Occupations,"refer exporters to experts in areas such as trade financing, international marketing, government export requirements, international banking, or marine insurance.",1.0,1.0,0.024961481851280894,0.030656114234687285
refer unresolved customer grievances to designated departments for further investigation.,0.0035178694740133,43-4051.00,Customer Service Representatives,2582.0,Refer unresolved customer grievances to designated departments for further investigation.,Supplemental,100.0,07/2013,Incumbent,43,Office and Administrative Support Occupations,refer unresolved customer grievances to designated departments for further investigation.,1.0,1.0,0.023240000344295908,0.02854189945988115
relay credit report information to subscribers by mail or by telephone.,0.0149835181300569,43-4041.02,Credit Checkers,8187.0,Relay credit report information to subscribers by mail or by telephone.,Supplemental,73.0,12/2005,Incumbent,43,Office and Administrative Support Occupations,relay credit report information to subscribers by mail or by telephone.,1.0,1.0,0.0989851866516324,0.1215673495513477
release information to persons or agencies according to regulations.,0.0022149548540084,29-2071.00,Medical Records and Health Information Technicians,535.0,Release information to persons or agencies according to regulations.,Supplemental,143.0,07/2013,Incumbent,29,Healthcare Practitioners and Technical Occupations,release information to persons or agencies according to regulations.,1.0,1.0,0.01463259280937167,0.017970825585851304
"render drawings, illustrations, and sketches of buildings, manufactured products, or models, working from sketches, blueprints, memory, models, or reference materials.",0.0027361207020103,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",10998.0,"Render drawings, illustrations, and sketches of buildings, manufactured products, or models, working from sketches, blueprints, memory, models, or reference materials.",Supplemental,113.0,12/2006,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations","render drawings, illustrations, and sketches of buildings, manufactured products, or models, working from sketches, blueprints, memory, models, or reference materials.",1.0,1.0,0.018075555823340972,0.022199255135462757
render sequential drawings that can be turned into animated films or advertisements.,0.0022149548540084,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",11014.0,Render sequential drawings that can be turned into animated films or advertisements.,Supplemental,111.0,12/2006,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations",render sequential drawings that can be turned into animated films or advertisements.,1.0,1.0,0.01463259280937167,0.017970825585851304
"repair, rework, or calibrate hydraulic or pneumatic assemblies or systems to meet operational specifications or tolerances.",0.0049510755560188,17-3024.00,Electro-Mechanical Technicians,10900.0,"Repair, rework, or calibrate hydraulic or pneumatic assemblies or systems to meet operational specifications or tolerances.",Supplemental,72.0,07/2015,Incumbent,17,Architecture and Engineering Occupations,"repair, rework, or calibrate hydraulic or pneumatic assemblies or systems to meet operational specifications or tolerances.",1.0,1.0,0.0327081486327133,0.04017008072131487
"report incidences of child or elder abuse, neglect, or threats of harm to authorities, as required.",0.0020846633920079,21-1094.00,Community Health Workers,19042.0,"Report incidences of child or elder abuse, neglect, or threats of harm to authorities, as required.",Supplemental,61.0,07/2013,Incumbent,21,Community and Social Service Occupations,"report incidences of child or elder abuse, neglect, or threats of harm to authorities, as required.",1.0,1.0,0.01377185205587918,0.01691371819844824
"research computerized automotive applications, such as telemetrics, intelligent transportation systems, artificial intelligence, or automatic control.",0.0019543719300074,17-2141.02,Automotive Engineers,19637.0,"Research computerized automotive applications, such as telemetrics, intelligent transportation systems, artificial intelligence, or automatic control.",Supplemental,23.0,07/2014,Occupational Expert,17,Architecture and Engineering Occupations,"research computerized automotive applications, such as telemetrics, intelligent transportation systems, artificial intelligence, or automatic control.",1.0,1.0,0.01291111130238669,0.015856610811045176
research how characteristics of plants or animals are carried through successive generations.,0.0082083621060311,19-1021.00,Biochemists and Biophysicists,12941.0,Research how characteristics of plants or animals are carried through successive generations.,Supplemental,22.0,07/2012,Occupational Expert,19,"Life, Physical, and Social Science Occupations",research how characteristics of plants or animals are carried through successive generations.,1.0,1.0,0.054226667470024234,0.0665977654063899
"research laws, regulations, policies, or precedent decisions to prepare for hearings.",0.0083386535680316,23-1022.00,"Arbitrators, Mediators, and Conciliators",13005.0,"Research laws, regulations, policies, or precedent decisions to prepare for hearings.",Supplemental,28.0,07/2012,Occupational Expert,23,Legal Occupations,"research laws, regulations, policies, or precedent decisions to prepare for hearings.",1.0,1.0,0.05508740822351672,0.06765487279379297
"research particular roles to find out more about a character, or the time and place in which a piece is set.",0.0061236987140232,27-2042.01,Singers,13094.0,"Research particular roles to find out more about a character, or the time and place in which a piece is set.",Supplemental,73.0,06/2007,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations","research particular roles to find out more about a character, or the time and place in which a piece is set.",1.0,1.0,0.04045481541414505,0.04968404720794166
"research reference materials, analyze production data, and consult with interested parties to develop ideas for new products.",0.0029967036260113,51-9071.07,Precious Metal Workers,15080.0,"Research reference materials, analyze production data, and consult with interested parties to develop ideas for new products.",Supplemental,102.0,06/2008,Incumbent,51,Production Occupations,"research reference materials, analyze production data, and consult with interested parties to develop ideas for new products.",1.0,1.0,0.01979703733032595,0.02431346991026889
"research technical requirements or environmental impacts of urban green spaces, such as green roof installations.",0.0023452463160089,19-1013.00,Soil and Plant Scientists,19753.0,"Research technical requirements or environmental impacts of urban green spaces, such as green roof installations.",Supplemental,27.0,07/2014,Occupational Expert,19,"Life, Physical, and Social Science Occupations","research technical requirements or environmental impacts of urban green spaces, such as green roof installations.",1.0,1.0,0.015493333562864161,0.019027932973254374
"research the chemical effects of substances, such as drugs, serums, hormones, or food, on tissues or vital processes.",0.0063842816380242,19-1021.00,Biochemists and Biophysicists,12940.0,"Research the chemical effects of substances, such as drugs, serums, hormones, or food, on tissues or vital processes.",Supplemental,22.0,07/2012,Occupational Expert,19,"Life, Physical, and Social Science Occupations","research the chemical effects of substances, such as drugs, serums, hormones, or food, on tissues or vital processes.",1.0,1.0,0.04217629692113003,0.051798261982747784
"research, document, rate, or select alternatives for web architecture or technologies.",0.0032572865500123,15-1134.00,Web Developers,14727.0,"Research, document, rate, or select alternatives for Web architecture or technologies.",Supplemental,30.0,06/2008,Occupational Expert,15,Computer and Mathematical Occupations,"research, document, rate, or select alternatives for web architecture or technologies.",1.0,1.0,0.02151851883731093,0.02642768468507502
"resolve garbled or indecipherable messages, using cryptographic procedures and equipment.",0.0032572865500123,43-9021.00,Data Entry Keyers,11409.0,"Resolve garbled or indecipherable messages, using cryptographic procedures and equipment.",Supplemental,136.0,12/2006,Incumbent,43,Office and Administrative Support Occupations,"resolve garbled or indecipherable messages, using cryptographic procedures and equipment.",1.0,1.0,0.02151851883731093,0.02642768468507502
"resolve or clarify codes or diagnoses with conflicting, missing, or unclear information by consulting with doctors or others or by participating in the coding team's regular meetings.",0.0045602011700173,29-2071.00,Medical Records and Health Information Technicians,540.0,"Resolve or clarify codes or diagnoses with conflicting, missing, or unclear information by consulting with doctors or others or by participating in the coding team's regular meetings.",Supplemental,142.0,07/2013,Incumbent,29,Healthcare Practitioners and Technical Occupations,"resolve or clarify codes or diagnoses with conflicting, missing, or unclear information by consulting with doctors or others or by participating in the coding team's regular meetings.",1.0,1.0,0.030125926372235833,0.036998758559105685
resolve questions or problems with customs officials.,0.0036481609360138,53-5021.01,Ship and Boat Captains,14504.0,Resolve questions or problems with customs officials.,Supplemental,107.0,07/2015,Incumbent,53,Transportation and Material Moving Occupations,resolve questions or problems with customs officials.,1.0,1.0,0.0241007410977884,0.02959900684728422
retrieve information from central databases for storage in a library's computer.,0.0158955583640604,25-4031.00,Library Technicians,1700.0,Retrieve information from central databases for storage in a library's computer.,Supplemental,89.0,06/2009,Incumbent,25,Educational Instruction and Library Occupations,retrieve information from central databases for storage in a library's computer.,1.0,1.0,0.10501037192607983,0.12896710126316915
"review blueprints, sketches, or work orders to gather information about tasks to be completed.",0.0050813670180193,51-2093.00,Timing Device Assemblers and Adjusters,15018.0,"Review blueprints, sketches, or work orders to gather information about tasks to be completed.",Supplemental,53.0,06/2008,Incumbent,51,Production Occupations,"review blueprints, sketches, or work orders to gather information about tasks to be completed.",1.0,1.0,0.033568889386205794,0.04122718810871794
review books and journal articles for potential publication.,0.0104233169600396,25-1066.00,"Psychology Teachers, Postsecondary",20083.0,Review books and journal articles for potential publication.,Supplemental,83.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,review books and journal articles for potential publication.,2.0,1.0,0.06885926027939655,0.042284295496121005
review collection reports to determine the status of collections and the amounts of outstanding balances.,0.0074266133340282,11-3031.02,"Financial Managers, Branch or Department",8885.0,Review collection reports to determine the status of collections and the amounts of outstanding balances.,Supplemental,86.0,07/2014,Incumbent,11,Management Occupations,review collection reports to determine the status of collections and the amounts of outstanding balances.,1.0,1.0,0.04906222294906995,0.06025512108197231
review filed tax returns to determine whether claimed tax credits and deductions are allowed by law.,0.0022149548540084,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5296.0,Review filed tax returns to determine whether claimed tax credits and deductions are allowed by law.,Supplemental,110.0,07/2011,Incumbent,13,Business and Financial Operations Occupations,review filed tax returns to determine whether claimed tax credits and deductions are allowed by law.,1.0,1.0,0.01463259280937167,0.017970825585851304
"review global, national, or regional transportation or logistics reports for ways to improve efficiency or minimize the environmental impact of logistics activities.",0.0019543719300074,13-1081.01,Logistics Engineers,20004.0,"Review global, national, or regional transportation or logistics reports for ways to improve efficiency or minimize the environmental impact of logistics activities.",Supplemental,22.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations,"review global, national, or regional transportation or logistics reports for ways to improve efficiency or minimize the environmental impact of logistics activities.",2.0,2.0,0.01291111130238669,0.007928305405522588
review grant applications or make funding recommendations.,0.0104233169600396,19-1031.01,Soil and Water Conservationists,9063.0,Review grant applications or make funding recommendations.,Supplemental,20.0,07/2011,Occupational Expert,19,"Life, Physical, and Social Science Occupations",review grant applications or make funding recommendations.,1.0,1.0,0.06885926027939655,0.08456859099224201
review insurance policy terms to determine whether a particular loss is covered by insurance.,0.0188922619900717,43-4051.00,Customer Service Representatives,2587.0,Review insurance policy terms to determine whether a particular loss is covered by insurance.,Supplemental,100.0,07/2013,Incumbent,43,Office and Administrative Support Occupations,review insurance policy terms to determine whether a particular loss is covered by insurance.,1.0,1.0,0.12480740925640577,0.15328057117343802
review legal publications and perform database searches to identify laws and court decisions relevant to pending cases.,0.0023452463160089,43-6012.00,Legal Secretaries,772.0,Review legal publications and perform database searches to identify laws and court decisions relevant to pending cases.,Supplemental,129.0,06/2010,Incumbent,43,Office and Administrative Support Occupations,review legal publications and perform database searches to identify laws and court decisions relevant to pending cases.,1.0,1.0,0.015493333562864161,0.019027932973254374
"review operating practices and procedures to determine whether improvements can be made in areas such as workflow, reporting procedures, or expenditures.",0.0462534690101757,43-6011.00,Executive Secretaries and Executive Administrative Assistants,2787.0,"Review operating practices and procedures to determine whether improvements can be made in areas such as workflow, reporting procedures, or expenditures.",Supplemental,159.0,06/2009,Incumbent,43,Office and Administrative Support Occupations,"review operating practices and procedures to determine whether improvements can be made in areas such as workflow, reporting procedures, or expenditures.",1.0,1.0,0.3055629674898221,0.37527312252807377
"review papers or serve on editorial boards for scientific journals, and review grant proposals for various agencies.",0.0235827546220896,25-1053.00,"Environmental Science Teachers, Postsecondary",20074.0,"Review papers or serve on editorial boards for scientific journals, and review grant proposals for various agencies.",Supplemental,93.0,07/2011,Incumbent,25,Educational Instruction and Library Occupations,"review papers or serve on editorial boards for scientific journals, and review grant proposals for various agencies.",1.0,1.0,0.15579407638213474,0.19133643711994758
"review plans for new construction with clients, enumerating and recommending available options and features.",0.0080780706440306,41-9022.00,Real Estate Sales Agents,2452.0,"Review plans for new construction with clients, enumerating and recommending available options and features.",Supplemental,28.0,06/2009,Occupational Expert,41,Sales and Related Occupations,"review plans for new construction with clients, enumerating and recommending available options and features.",1.0,1.0,0.05336592671653174,0.06554065801898683
review reports of securities transactions or price lists to analyze market conditions.,0.0153743925160584,11-3031.02,"Financial Managers, Branch or Department",8893.0,Review reports of securities transactions or price lists to analyze market conditions.,Supplemental,85.0,07/2014,Incumbent,11,Management Occupations,review reports of securities transactions or price lists to analyze market conditions.,1.0,1.0,0.10156740891210986,0.12473867171355688
"review scripts or other production information to determine a story's locale or period, as well as the number of characters and required costumes.",0.0057328243280217,39-3092.00,Costume Attendants,9630.0,"Review scripts or other production information to determine a story's locale or period, as well as the number of characters and required costumes.",Supplemental,71.0,06/2006,Incumbent,39,Personal Care and Service Occupations,"review scripts or other production information to determine a story's locale or period, as well as the number of characters and required costumes.",1.0,1.0,0.03787259315366758,0.046512725045732464
review selected tax returns to determine the nature and extent of audits to be performed on them.,0.0019543719300074,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5297.0,Review selected tax returns to determine the nature and extent of audits to be performed on them.,Supplemental,109.0,07/2011,Incumbent,13,Business and Financial Operations Occupations,review selected tax returns to determine the nature and extent of audits to be performed on them.,1.0,1.0,0.01291111130238669,0.015856610811045176
review subject matter of materials to be classified and select classification numbers and headings according to classification systems.,0.0100324425740381,25-4031.00,Library Technicians,1706.0,Review subject matter of materials to be classified and select classification numbers and headings according to classification systems.,Supplemental,89.0,06/2009,Incumbent,25,Educational Instruction and Library Occupations,review subject matter of materials to be classified and select classification numbers and headings according to classification systems.,1.0,1.0,0.0662770380189191,0.08139726883003282
"route or reroute drivers in real time with remote route navigation software, satellite linkup systems, or global positioning systems (gps) to improve operational efficiencies.",0.0049510755560188,13-1081.02,Logistics Analysts,20011.0,"Route or reroute drivers in real time with remote route navigation software, satellite linkup systems, or global positioning systems (GPS) to improve operational efficiencies.",Supplemental,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations,"route or reroute drivers in real time with remote route navigation software, satellite linkup systems, or global positioning systems (gps) to improve operational efficiencies.",1.0,1.0,0.0327081486327133,0.04017008072131487
"sample and test air to identify gasses, such as bromine, ozone, or sulfur dioxide, or particulates, such as mold, dust, or allergens.",0.0061236987140232,47-4011.00,Construction and Building Inspectors,19867.0,"Sample and test air to identify gasses, such as bromine, ozone, or sulfur dioxide, or particulates, such as mold, dust, or allergens.",Supplemental,24.0,07/2013,Occupational Expert,47,Construction and Extraction Occupations,"sample and test air to identify gasses, such as bromine, ozone, or sulfur dioxide, or particulates, such as mold, dust, or allergens.",1.0,1.0,0.04045481541414505,0.04968404720794166
"schedule appointments, prepare bills and receive payment for dental services, complete insurance forms, and maintain records, manually or using computer.",0.0031269950880118,31-9091.00,Dental Assistants,563.0,"Schedule appointments, prepare bills and receive payment for dental services, complete insurance forms, and maintain records, manually or using computer.",Supplemental,96.0,07/2013,Incumbent,31,Healthcare Support Occupations,"schedule appointments, prepare bills and receive payment for dental services, complete insurance forms, and maintain records, manually or using computer.",1.0,1.0,0.02065777808381844,0.02537057729767196
"schedule events and organize details, including refreshment, entertainment, decorations, and the collection of any fees.",0.0084689450300321,25-4012.00,Curators,1653.0,"Schedule events and organize details, including refreshment, entertainment, decorations, and the collection of any fees.",Supplemental,99.0,06/2010,Incumbent,25,Educational Instruction and Library Occupations,"schedule events and organize details, including refreshment, entertainment, decorations, and the collection of any fees.",1.0,1.0,0.05594814897700921,0.06871198018119602
"schedule or manage staff, such as volunteer usher corps.",0.0019543719300074,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",20768.0,"Schedule or manage staff, such as volunteer usher corps.",Supplemental,96.0,07/2015,Incumbent,39,Personal Care and Service Occupations,"schedule or manage staff, such as volunteer usher corps.",1.0,1.0,0.01291111130238669,0.015856610811045176
